#{"EXACTH": true, "JZZ": 1, "n_dis": 100, "alphas": {"__ndarray__": [{"__complex__": [0.9238795325112867, 0.3826834323650898]}, {"__complex__": [0.9238795325112867, -0.3826834323650898]}], "dtype": "complex128", "shape": [2]}, "hX": 0.1, "EXACTKICK": false, "EVOLVEZ": false, "time_set": {"__ndarray__": [1, 2, 4, 8, 16, 32, 64, 128, 256, 512, 1024, 2048, 4096, 8192, 16384, 32768, 65536, 131072, 262144, 524288, 1048576, 2097152, 4194304, 8388608, 16777216, 33554432, 67108864, 134217728, 268435456, 536870912, 1073741824, 2147483648, 4294967296, 8589934592, 17179869184, 34359738368, 68719476736, 137438953472, 274877906944, 549755813888], "dtype": "int64", "shape": [40]}, "L": 3, "dim_loc": 3, "hZ": 0.3, "betas": {"__ndarray__": [1.0, 1.0], "dtype": "float64", "shape": [2]}, "lambdas": {"__ndarray__": [1.0, 1.0], "dtype": "float64", "shape": [2]}}
#0.39269908169872414
#epsilon, mean(gaps), mean(shifted_gaps),            mean(log10_gaps), mean(log10_shifted_gaps), ratio
3.162277660168379412e-01 2.327105669325773007e-01 6.284957613391774223e-02 -7.363712842774813305e-01 -1.433892586155341764e+00 4.829018726521309146e-01 1.332743521515967197e-33 6.684463120754008435e-04 1.404490319417675244e-03 3.587355892591620465e-02 6.040664244391483022e-03
1.930697728883249975e-01 2.327105669325773285e-01 2.386388370323301936e-02 -7.487535798663583764e-01 -1.936508494134900893e+00 4.897372007978003650e-01 4.290971916094761700e-33 1.667022483829478264e-04 3.172371863827282926e-03 6.586695652511047328e-02 9.744528177045750153e-03
1.178768634793587178e-01 2.327105669325773840e-01 1.032449439586871111e-02 -7.773044563694270215e-01 -2.330409406607319323e+00 4.573933687566949513e-01 1.268032275384556151e-32 3.577208441155573703e-05 4.144343095562040037e-03 9.165261627690009238e-02 9.511953377974037560e-03
7.196856730011520764e-02 2.327105669325773285e-01 3.043143807298461043e-03 -8.014188898431937602e-01 -2.948993045726691076e+00 4.384329539111376239e-01 3.921193366772412087e-33 5.491128058384075827e-06 5.777125396626606700e-03 1.094347567496633949e-01 7.439808179776785484e-03
4.393970560760790400e-02 2.327105669325773285e-01 8.650262448535917968e-04 -8.118455856598756348e-01 -3.545597324647505211e+00 4.077731952752701172e-01 3.805637570109178347e-33 5.356295331708826363e-07 6.643383571422741690e-03 1.270206816171303710e-01 1.202388923430375289e-02
2.682695795279725973e-02 2.327105669325773285e-01 3.309622179185574059e-04 -8.346772097444217220e-01 -4.049960170965745121e+00 3.860577682667391541e-01 4.260157036984565899e-33 7.305927591961263054e-08 7.668815735177334642e-03 1.656561962772260810e-01 1.057124505043731746e-02
1.637893706954064721e-02 2.327105669325773840e-01 7.608339871895980911e-05 -8.450147441817601468e-01 -4.817877002770973860e+00 3.840185988937087624e-01 1.273424879228840434e-32 1.209001709586551131e-08 9.450828256007287945e-03 1.592107770708999503e-01 1.245817038132786270e-02
1.000000000000000021e-02 2.327105669325773285e-01 2.755414369914311763e-05 -8.684857950825939366e-01 -5.353886168401248646e+00 3.785514340829773672e-01 3.790230130554080104e-33 2.479637135300576432e-09 1.158758763168046650e-02 2.094572060863348351e-01 1.408568085468701880e-02
6.105402296585326835e-03 2.327105669325773007e-01 1.251092330011856107e-05 -8.741190198381029175e-01 -5.912237905454386322e+00 3.584995992165491696e-01 1.525336515954690782e-33 2.739066987464513749e-09 1.485014991081264751e-02 2.256129705101373450e-01 1.407581908133757539e-02
3.727593720314941773e-03 2.327105669325773840e-01 2.529610804784204817e-06 -8.417737753087437547e-01 -6.644363961873597013e+00 3.928188736623512423e-01 1.278047111095369701e-32 7.253654840089723269e-11 1.297814898018842186e-02 2.538658394951437969e-01 1.218321130074387880e-02
2.275845926074788767e-03 2.327105669325773007e-01 5.727474014652448492e-07 -8.984933422943260917e-01 -7.223887045689673769e+00 3.571476542648414076e-01 9.244463733058731753e-34 3.722323926491977835e-12 1.185345739569467101e-02 1.943598947203184213e-01 1.069659513786998598e-02
1.389495494373137402e-03 2.327105669325774118e-01 1.221921246612138898e-07 -8.654876290765285418e-01 -7.932537610416641627e+00 3.700126477374044431e-01 1.942107755920088700e-32 1.148120490136525402e-13 1.445441863425152643e-02 1.943040525620525205e-01 1.794221117600540427e-02
8.483428982440725232e-04 2.327105669325773285e-01 2.780121476520780165e-08 -8.681483993810459321e-01 -8.494347031549436267e+00 3.639834509513410477e-01 3.882674767884667507e-33 7.601462166736924859e-15 1.393547466969490348e-02 2.380698229928422671e-01 1.405395278396960081e-02
5.179474679231213042e-04 2.327105669325773840e-01 6.436807551001987730e-09 -8.668097234097849046e-01 -9.155273881702331806e+00 3.750322311148860943e-01 1.355084308870859135e-32 2.562992573440257109e-16 1.013888959860363703e-02 2.170447726308437075e-01 1.002674483515639953e-02
3.162277660168379394e-04 2.327105669325773285e-01 1.568274528512208879e-09 -8.955008109921736015e-01 -9.729849053927454250e+00 3.459735807305115429e-01 3.874971048107118728e-33 9.286096838994925365e-18 1.893194345306087323e-02 1.848877853284275063e-01 1.477804663864142401e-02
