#{"time_set": {"__ndarray__": [1, 2, 4, 8, 16, 32, 64, 128, 256, 512, 1024, 2048, 4096, 8192, 16384, 32768, 65536, 131072, 262144, 524288, 1048576, 2097152, 4194304, 8388608, 16777216, 33554432, 67108864, 134217728, 268435456, 536870912, 1073741824, 2147483648, 4294967296, 8589934592, 17179869184, 34359738368, 68719476736, 137438953472, 274877906944, 549755813888], "dtype": "int64", "shape": [40]}, "betas": {"__ndarray__": [1.0, 1.0], "dtype": "float64", "shape": [2]}, "EXACTKICK": false, "hX": 0.1, "JZZ": 1, "hZ": 0.3, "lambdas": {"__ndarray__": [1.0, 1.0], "dtype": "float64", "shape": [2]}, "dim_loc": 3, "EXACTH": true, "EVOLVEZ": false, "n_dis": 100, "alphas": {"__ndarray__": [{"__complex__": [0.9238795325112867, -0.3826834323650898]}, {"__complex__": [0.9238795325112867, 0.3826834323650898]}], "dtype": "complex128", "shape": [2]}, "L": 2}
#-0.39269908169872414
#epsilon, mean(gaps), mean(shifted_gaps),                mean(log10_gaps), mean(log10_shifted_gaps), ratio
3.162277660168379412e-01 6.981317007977311251e-01 1.732570938584120090e-01 -2.569084863035500099e-01 -9.003262660073845236e-01 4.678076856926924321e-01 4.443505567690230210e-31 5.142325373252210063e-03 4.788442198811868403e-03 6.680328384223108151e-02 1.725020875655641078e-02
1.930697728883249975e-01 6.981317007977311251e-01 7.514496433237777273e-02 -2.914840988030337754e-01 -1.351840238980563269e+00 4.150977278473282350e-01 4.411458093415626850e-31 1.289264624694885265e-03 1.037233680963578659e-02 8.480940771086871444e-02 2.104539828432804016e-02
1.178768634793587178e-01 6.981317007977311251e-01 3.615544678106892562e-02 -3.098434300468920211e-01 -1.684465978796348518e+00 3.779410601426709260e-01 4.556904322815750867e-31 5.654772380984419977e-04 1.230369052128548260e-02 1.152526413950016315e-01 2.472258038690809331e-02
7.196856730011520764e-02 6.981317007977311251e-01 1.888543225352552410e-02 -3.333750240249523933e-01 -2.053934937341139300e+00 3.539233674888286330e-01 4.566765084131013304e-31 2.282017857412959000e-04 1.770798199950890731e-02 1.541716198261418869e-01 1.841318535067902606e-02
4.393970560760790400e-02 6.981317007977311251e-01 6.856615729724407568e-03 -3.377043106898856006e-01 -2.597207814455200214e+00 3.486951217122074009e-01 4.537182800185225992e-31 4.052538920093407042e-05 2.314216278897495219e-02 1.425270814713186507e-01 3.033011238317947708e-02
2.682695795279725973e-02 6.981317007977311251e-01 2.324984142398690053e-03 -3.317028511808808311e-01 -3.068978773755254075e+00 3.477874908150875854e-01 4.400364736935956827e-31 4.168182465261858952e-06 1.648964936532449840e-02 1.457864903785903166e-01 2.498658060068446179e-02
1.637893706954064721e-02 6.981317007977311251e-01 1.167501083840455020e-03 -3.565341700045164819e-01 -3.548308564476498006e+00 3.449292337057360824e-01 4.475553041964834445e-31 1.969734243046994429e-06 2.638424738987547175e-02 1.705833207471126045e-01 2.976170232266229718e-02
1.000000000000000021e-02 6.981317007977311251e-01 4.094027852222259533e-04 -3.298356507338088828e-01 -4.006967413376296250e+00 3.595785202302508310e-01 4.459529304827532327e-31 2.597973618865404626e-07 1.869822202959696769e-02 1.457863755925098981e-01 2.272515582656794986e-02
6.105402296585326835e-03 6.981317007977311251e-01 2.406938444750498325e-04 -3.693158403036660986e-01 -4.460979053300484054e+00 3.237415026508305149e-01 4.425016640224112921e-31 1.889047897346396545e-07 2.779467938562550297e-02 1.867588954235469834e-01 2.563207208032673712e-02
3.727593720314941773e-03 6.981317007977311251e-01 7.984283475686176381e-05 -3.652042241479772078e-01 -4.950252712729968252e+00 3.421272187703799372e-01 4.395434356278324733e-31 1.805035104104641481e-08 3.042263176124918034e-02 1.674466523629043746e-01 2.846141394444941936e-02
2.275845926074788767e-03 6.981317007977311251e-01 2.765425042229095965e-05 -3.664569363624042286e-01 -5.417360856986988438e+00 3.267340293846768273e-01 4.407760307922403218e-31 1.617997861128865972e-09 2.402741490529326437e-02 1.461971616803111884e-01 2.297821433011799225e-02
1.389495494373137402e-03 6.981317007977311251e-01 1.049760047519418506e-05 -3.366859605904078956e-01 -5.918045443300999686e+00 3.607526428959574316e-01 4.559369513144566914e-31 6.762400382915061171e-10 2.717564124030878714e-02 1.782268225871645739e-01 3.582694987526711256e-02
8.483428982440725232e-04 6.981317007977311251e-01 4.482023366423091987e-06 -3.488365470299822357e-01 -6.368913291646698838e+00 3.513300721966522988e-01 4.459529304827532327e-31 1.254678820719689391e-10 2.887131195925487365e-02 1.370619124510770170e-01 2.156035354594587269e-02
5.179474679231213042e-04 6.981317007977311251e-01 1.934323476372334808e-06 -3.761280734257546055e-01 -6.800026696099812362e+00 3.324856670682195259e-01 4.502670135581806586e-31 2.234763794659558058e-11 3.958619668283185761e-02 2.012480630976693219e-01 3.289574807403439910e-02
3.162277660168379394e-04 6.981317007977311251e-01 1.415783296262832875e-06 -3.576283428583733603e-01 -7.271399380786280453e+00 3.364881197392435852e-01 4.443505567690230210e-31 8.462089811492741680e-11 2.995763656349740081e-02 1.545129044577477351e-01 2.719120140470372010e-02
