#{"time_set": {"__ndarray__": [1, 2, 4, 8, 16, 32, 64, 128, 256, 512, 1024, 2048, 4096, 8192, 16384, 32768, 65536, 131072, 262144, 524288, 1048576, 2097152, 4194304, 8388608, 16777216, 33554432, 67108864, 134217728, 268435456, 536870912, 1073741824, 2147483648, 4294967296, 8589934592, 17179869184, 34359738368, 68719476736, 137438953472, 274877906944, 549755813888], "dtype": "int64", "shape": [40]}, "betas": {"__ndarray__": [1.0, 1.0], "dtype": "float64", "shape": [2]}, "EXACTKICK": false, "hX": 0.1, "JZZ": 1, "hZ": 0.3, "lambdas": {"__ndarray__": [1.0, 1.0], "dtype": "float64", "shape": [2]}, "dim_loc": 3, "EXACTH": true, "EVOLVEZ": false, "n_dis": 100, "alphas": {"__ndarray__": [{"__complex__": [0.9659258262890683, -0.25881904510252074]}, {"__complex__": [0.9659258262890683, 0.25881904510252074]}], "dtype": "complex128", "shape": [2]}, "L": 2}
#-0.26179938779914941
#epsilon, mean(gaps), mean(shifted_gaps),                mean(log10_gaps), mean(log10_shifted_gaps), ratio
3.162277660168379412e-01 6.981317007977311251e-01 1.844256864980953758e-01 -2.793714786997808508e-01 -8.621089075115752065e-01 4.315302260700713544e-01 4.370782452990168639e-31 4.368051989631430154e-03 7.108137961213048008e-03 4.642124671559481885e-02 1.622015809370338374e-02
1.930697728883249975e-01 6.981317007977311251e-01 8.831036153777910291e-02 -3.057631427979990435e-01 -1.218473861352510790e+00 3.909444145386701819e-01 4.452133733841085062e-31 1.263853791792675591e-03 1.433171311119346009e-02 5.794701011425747172e-02 1.933248172967995046e-02
1.178768634793587178e-01 6.981317007977311251e-01 4.084172298378609817e-02 -3.177900119617911301e-01 -1.634993876936630119e+00 3.704120184403585370e-01 4.448435948347862304e-31 3.547536158253622451e-04 1.182756038110911734e-02 7.873269685348885383e-02 1.619585828347460538e-02
7.196856730011520764e-02 6.981317007977311251e-01 1.781576757053108390e-02 -3.380773255619956563e-01 -1.993566548623000756e+00 3.499590995280109085e-01 4.555671727651343281e-31 8.717474811058873883e-05 1.887052588539989834e-02 6.303987078020358015e-02 2.003658237022951788e-02
4.393970560760790400e-02 6.981317007977311251e-01 8.436748690514236926e-03 -3.594179092649013030e-01 -2.432749294967367693e+00 3.226463641477131938e-01 4.461994495156348375e-31 4.252727976370311081e-05 2.007651927564144817e-02 1.321331919669298804e-01 1.850046123214681149e-02
2.682695795279725973e-02 6.981317007977311251e-01 3.518325167696884255e-03 -3.631892025055682982e-01 -2.947883595415819347e+00 3.396476216457107733e-01 4.539647990514041164e-31 9.299938078271903456e-06 2.386994410414618878e-02 1.426044076414602346e-01 3.249970237586625316e-02
1.637893706954064721e-02 6.981317007977311251e-01 1.505658171682601942e-03 -3.902121864628738113e-01 -3.377839725610082944e+00 3.200119043578174560e-01 4.468157470978387179e-31 3.721728808166925820e-06 3.538420166766191588e-02 1.667244596451220029e-01 2.865222822423390409e-02
1.000000000000000021e-02 6.981317007977311251e-01 7.104089312244688936e-04 -4.084634126325148995e-01 -3.820154170492725765e+00 3.112652149925985712e-01 4.596347368076801492e-31 5.892343316290977528e-07 3.171863650617594288e-02 1.652899104639427019e-01 2.841636408174227219e-02
6.105402296585326835e-03 6.981317007977311251e-01 3.039121986025719829e-04 -4.243769032502422989e-01 -4.266849154667550437e+00 3.020182425064186771e-01 4.397899546607140780e-31 1.781235548286549636e-07 4.370611613154431335e-02 2.070376564316228074e-01 3.479581245316563931e-02
3.727593720314941773e-03 6.981317007977311251e-01 1.439028435867722468e-04 -4.058183159795970552e-01 -4.812855364979080619e+00 3.130498331714726690e-01 4.518693872719107827e-31 7.448511994670020709e-08 4.295632637035293883e-02 1.933393517167680264e-01 2.459712474941470883e-02
2.275845926074788767e-03 6.981317007977311251e-01 6.035568673418564508e-05 -4.054853244948004032e-01 -5.285660934054343230e+00 3.120015101608897834e-01 4.521159063047923875e-31 2.197198952775624871e-08 4.637713785305749847e-02 2.347760707019874438e-01 2.946512523660595531e-02
1.389495494373137402e-03 6.981317007977311251e-01 9.817502618284636520e-06 -3.705569004546493961e-01 -5.859266926144622190e+00 3.442335103420458009e-01 4.475553041964834445e-31 1.202437890321078164e-10 2.873644974947419176e-02 1.361508463453893203e-01 3.235438269813260131e-02
8.483428982440725232e-04 6.981317007977311251e-01 6.335697250220306644e-06 -3.920681693405041468e-01 -6.273217551232884048e+00 3.265736814653839581e-01 4.427481830552928968e-31 1.989483520375403518e-10 3.360434866363413292e-02 1.707775807542398216e-01 2.692279079929793539e-02
5.179474679231213042e-04 6.981317007977311251e-01 1.610300182989120698e-06 -3.529442201143241920e-01 -6.771436432440221864e+00 3.280052557870209995e-01 4.427481830552928968e-31 1.309616605657940637e-11 2.346640688124837504e-02 1.525169395303602182e-01 2.172207358438067379e-02
3.162277660168379394e-04 6.981317007977311251e-01 1.140390771504999138e-06 -3.763481352413479697e-01 -7.212567765828882038e+00 3.302519771683719019e-01 4.450901138676677476e-31 1.811985560171793638e-11 3.373908648340716993e-02 1.490827308134578533e-01 3.053274228649420496e-02
