#{"EXACTH": true, "JZZ": 1, "n_dis": 100, "alphas": {"__ndarray__": [{"__complex__": [0.9659258262890683, 0.25881904510252074]}, {"__complex__": [0.9659258262890683, -0.25881904510252074]}], "dtype": "complex128", "shape": [2]}, "hX": 0.1, "EXACTKICK": false, "EVOLVEZ": false, "time_set": {"__ndarray__": [1, 2, 4, 8, 16, 32, 64, 128, 256, 512, 1024, 2048, 4096, 8192, 16384, 32768, 65536, 131072, 262144, 524288, 1048576, 2097152, 4194304, 8388608, 16777216, 33554432, 67108864, 134217728, 268435456, 536870912, 1073741824, 2147483648, 4294967296, 8589934592, 17179869184, 34359738368, 68719476736, 137438953472, 274877906944, 549755813888], "dtype": "int64", "shape": [40]}, "L": 5, "dim_loc": 3, "hZ": 0.3, "betas": {"__ndarray__": [1.0, 1.0], "dtype": "float64", "shape": [2]}, "lambdas": {"__ndarray__": [1.0, 1.0], "dtype": "float64", "shape": [2]}}
#0.2617993877991494
#epsilon, mean(gaps), mean(shifted_gaps),            mean(log10_gaps), mean(log10_shifted_gaps), ratio
3.162277660168379412e-01 2.585672965917526489e-02 1.037259350466968738e-02 -1.670269194911399691e+00 -2.186771429479576145e+00 5.383744416172507874e-01 1.927133650602478064e-34 5.596775977061771497e-06 2.144056190389574690e-04 9.490006121691100388e-03 8.385555626613647087e-04
1.930697728883249975e-01 2.585672965917526489e-02 4.039197307399131770e-03 -1.712055615648092832e+00 -2.674898153403331591e+00 4.813091544007082057e-01 1.970467074351190802e-34 2.069299941134074230e-06 4.930711069018973644e-04 2.544897296282429278e-02 1.052786088047293414e-03
1.178768634793587178e-01 2.585672965917526489e-02 1.098286490091482989e-03 -1.761069909286695490e+00 -3.404680690295495360e+00 4.363402259399847272e-01 1.978893017857884993e-34 7.700439332252331066e-07 9.547007967423297220e-04 9.492873710054722247e-02 1.981300328269813317e-03
7.196856730011520764e-02 2.585672965917526489e-02 1.943558560142488289e-04 -1.794252260032081159e+00 -4.384264833244077231e+00 4.050279116816791758e-01 1.941578125185382025e-34 5.159117003782332631e-08 1.455348403474447617e-03 1.602508889666603709e-01 1.216364005817104771e-03
4.393970560760790400e-02 2.585672965917526489e-02 3.374782283601595142e-05 -1.805248147255949176e+00 -5.372378790370500035e+00 4.014166161468708527e-01 1.963244837059738394e-34 4.686283900447058939e-09 2.552786941364387080e-03 2.024652988275458532e-01 1.791212141558197815e-03
2.682695795279725973e-02 2.585672965917526489e-02 3.983929286062645522e-06 -1.817264277069544631e+00 -6.444844236795941761e+00 3.937054817539346052e-01 2.022226441606597731e-34 1.689157795271115877e-10 2.981278716461067523e-03 2.174927474196901023e-01 2.412555394936549864e-03
1.637893706954064721e-02 2.585672965917526489e-02 9.859856419355087879e-07 -1.832747435068770248e+00 -7.493237728626358951e+00 3.889326115371015691e-01 1.984911548934094763e-34 2.873483645121239711e-11 5.620246600947819901e-03 3.017849185845526971e-01 3.285588254872943807e-03
1.000000000000000021e-02 2.585672965917526489e-02 1.187182174616705411e-07 -1.837899189896947449e+00 -8.625254649315364119e+00 3.860071563235538683e-01 1.963244837059738394e-34 2.457417395861674927e-13 7.466903385135115201e-03 3.669115099757880860e-01 3.547281272372095149e-03
6.105402296585326835e-03 2.585672965917526489e-02 4.690648631102800116e-09 -1.830124830763208532e+00 -9.592162927756946900e+00 3.869641370633783439e-01 1.918707707095783659e-34 1.772627118515377728e-16 3.770267455606451327e-03 2.811664481805228322e-01 2.139534194556442365e-03
3.727593720314941773e-03 2.585672965917526489e-02 5.144388380853676734e-10 -1.830607310653905362e+00 -1.079839541935337088e+01 3.891418137367129715e-01 1.885003933069007108e-34 3.700703098966834484e-18 3.959327581115992464e-03 2.757711441494742344e-01 2.331049207996566119e-03
2.275845926074788767e-03 2.585672965917526489e-02 1.683463305839889761e-10 -1.847891104695857489e+00 -inf 3.816345027766526732e-01 1.897040995221427290e-34 8.080382504857589787e-19 9.266142156646853256e-03 nan 3.190753896097163651e-03
1.389495494373137402e-03 2.585672965917526489e-02 3.567585477152057343e-12 -1.832055838325364006e+00 -inf 3.830555743792308232e-01 1.965652249490222387e-34 2.117302877772910104e-22 4.373713278683536744e-03 nan 3.276064553848389432e-03
8.483428982440725232e-04 2.585672965917526489e-02 1.082713068720654771e-12 -1.840835024360771177e+00 -inf 3.794690381854646799e-01 1.913892882234815672e-34 4.785821723387129310e-23 6.027967327405848487e-03 nan 3.466016133858622252e-03
5.179474679231213042e-04 2.585672965917526489e-02 5.103153382264722438e-14 -1.832079031581816064e+00 -inf 3.880705988905003290e-01 1.899448407651911283e-34 5.745579897721563122e-26 5.216149922564530632e-03 nan 2.825781054418637864e-03
3.162277660168379394e-04 2.585672965917526489e-02 3.907491614225162302e-15 -1.827521936698233374e+00 -inf 3.900571279544470249e-01 1.924726238171993856e-34 5.052686525649246046e-29 5.110536514585721848e-03 nan 3.370484675631335147e-03
