# L = 4	dim_loc = 3	n_dis = 100	
# Jzz = 1.0	hz = 0.9	alphas = [(1+0j), (1-0j)]	betas = [1, 1]	lambdas = [1, 1]	
#time_set	abs_Z	ang_Z	t_histogram
1.000000000000000000e+00 9.870175773013963871e-01 1.212982521814142496e-04 0.000000000000000000e+00
2.000000000000000000e+00 9.714199163655434788e-01 -7.371356208480158833e-04 0.000000000000000000e+00
4.000000000000000000e+00 9.153885612087939716e-01 -3.370197188652161724e-03 0.000000000000000000e+00
8.000000000000000000e+00 7.638564422063137682e-01 -1.082225768365609533e-02 2.400000000000000000e+01
1.600000000000000000e+01 5.732181491897462289e-01 -1.331591078368284803e-02 5.200000000000000000e+01
3.200000000000000000e+01 5.552151595428747033e-01 1.412197121615717081e-02 4.800000000000000000e+01
6.400000000000000000e+01 4.875622213489448353e-01 -1.933715325546350380e-02 2.400000000000000000e+01
1.280000000000000000e+02 4.592123420911122245e-01 -3.598261116106098861e-02 4.000000000000000000e+00
2.560000000000000000e+02 3.629874798499720390e-01 7.933139806777160345e-04 2.800000000000000000e+01
5.120000000000000000e+02 2.738345444050338529e-01 4.758495852844248780e-02 4.000000000000000000e+01
1.024000000000000000e+03 2.446250924065650478e-01 1.902753902511888917e-02 1.600000000000000000e+01
2.048000000000000000e+03 1.596028782874635288e-01 1.166243767697138639e-01 2.000000000000000000e+01
4.096000000000000000e+03 1.642987242454060637e-01 -1.394893088377818779e-02 2.400000000000000000e+01
8.192000000000000000e+03 1.313594233629036545e-01 1.662853940097927183e-03 2.000000000000000000e+01
1.638400000000000000e+04 6.555788001569838597e-02 -1.324873210559759373e-01 1.200000000000000000e+01
3.276800000000000000e+04 2.188831622212482342e-02 9.145611843948120434e-01 3.600000000000000000e+01
6.553600000000000000e+04 2.110033293398883361e-02 3.337059505170715812e-01 2.000000000000000000e+01
1.310720000000000000e+05 5.112258557242353729e-02 3.300673661524490821e-01 1.200000000000000000e+01
2.621440000000000000e+05 2.139400436809651973e-02 1.004258966302511158e-01 1.200000000000000000e+01
5.242880000000000000e+05 1.813054044170316764e-02 -1.984980480382701140e+00 4.000000000000000000e+00
1.048576000000000000e+06 4.284568200285357453e-02 1.419097304983866659e+00 4.000000000000000000e+00
2.097152000000000000e+06 8.901941108173994088e-03 6.267561583569470907e-01 0.000000000000000000e+00
4.194304000000000000e+06 1.854124359347871648e-02 -1.267059131172330266e+00 0.000000000000000000e+00
8.388608000000000000e+06 1.129829180588052054e-02 2.399172601343693700e-01 0.000000000000000000e+00
1.677721600000000000e+07 1.495824119494821788e-02 -1.720022999154838139e+00 0.000000000000000000e+00
3.355443200000000000e+07 2.263450889936904908e-02 -8.366661633119621966e-01 0.000000000000000000e+00
6.710886400000000000e+07 2.358840446025042836e-02 2.068780417552694040e+00 0.000000000000000000e+00
1.342177280000000000e+08 1.963729516669611083e-02 -7.975721297989437630e-01 0.000000000000000000e+00
2.684354560000000000e+08 2.944852369922055027e-02 -2.388279674753018611e+00 0.000000000000000000e+00
5.368709120000000000e+08 2.132995152194569477e-02 2.887708930077451108e-01 0.000000000000000000e+00
1.073741824000000000e+09 1.403644846193061874e-02 2.484021142740874488e+00 0.000000000000000000e+00
2.147483648000000000e+09 2.439507561112957273e-02 2.354797207196278386e+00 0.000000000000000000e+00
4.294967296000000000e+09 1.650443406407230140e-02 2.883367580881526226e+00 0.000000000000000000e+00
8.589934592000000000e+09 8.633637765674285688e-03 1.771015327640125925e+00 0.000000000000000000e+00
1.717986918400000000e+10 9.627963141987909076e-03 7.006631147319369868e-01 0.000000000000000000e+00
3.435973836800000000e+10 4.044067637834847587e-03 -3.561840225186454489e-01 0.000000000000000000e+00
6.871947673600000000e+10 1.783073496848351647e-02 2.418595569355266761e+00 0.000000000000000000e+00
1.374389534720000000e+11 1.957359887704222812e-02 -2.873870130268004974e+00 0.000000000000000000e+00
2.748779069440000000e+11 1.744606825137889200e-02 1.463007303058954323e+00 0.000000000000000000e+00
5.497558138880000000e+11 1.573464957447790954e-02 -2.564981692431482774e+00 0.000000000000000000e+00
