# L = 6	dim_loc = 3	n_dis = 100	
# Jzz = 1.0	hz = 0.9	alphas = [(1+0j), (1-0j)]	betas = [1, 1]	lambdas = [1, 1]	
#time_set	abs_Z	ang_Z	t_histogram
1.000000000000000000e+00 9.949267332701557942e-01 -3.723134254883120889e-05 0.000000000000000000e+00
2.000000000000000000e+00 9.886739992645598996e-01 -2.692926127598257590e-04 0.000000000000000000e+00
4.000000000000000000e+00 9.691402745225179416e-01 -8.480601759371927473e-04 0.000000000000000000e+00
8.000000000000000000e+00 9.082495582970921966e-01 -2.647892454362633236e-03 0.000000000000000000e+00
1.600000000000000000e+01 7.657831605233813566e-01 -5.980242459050556444e-03 4.800000000000000000e+01
3.200000000000000000e+01 6.545822820281468335e-01 7.458984896631248515e-03 7.800000000000000000e+01
6.400000000000000000e+01 6.316243723948763433e-01 1.651824708920715404e-03 4.800000000000000000e+01
1.280000000000000000e+02 5.635750355039719217e-01 1.518631549323414855e-02 2.400000000000000000e+01
2.560000000000000000e+02 5.119693223486955214e-01 -1.059250324886517941e-03 3.600000000000000000e+01
5.120000000000000000e+02 4.473104147073915793e-01 -7.414732861605394069e-03 3.000000000000000000e+01
1.024000000000000000e+03 4.232214828791773242e-01 -5.286789256705132917e-03 2.400000000000000000e+01
2.048000000000000000e+03 3.552114202240264640e-01 -4.839191441310908455e-03 3.000000000000000000e+01
4.096000000000000000e+03 2.689325566550754831e-01 -7.178333655609452080e-02 1.800000000000000000e+01
8.192000000000000000e+03 2.594983354194055347e-01 -3.616068715515435850e-02 3.600000000000000000e+01
1.638400000000000000e+04 2.273726945494727036e-01 -8.195413941945112191e-02 3.600000000000000000e+01
3.276800000000000000e+04 1.904775765021140266e-01 -1.446859303530853569e-02 1.800000000000000000e+01
6.553600000000000000e+04 1.610397490904534878e-01 -6.375286606571610448e-02 3.000000000000000000e+01
1.310720000000000000e+05 1.132915638565934469e-01 -8.193015753694232739e-02 2.400000000000000000e+01
2.621440000000000000e+05 8.767755209157773733e-02 3.974624003931313126e-04 1.200000000000000000e+01
5.242880000000000000e+05 5.119423575314759056e-02 2.440660630726955438e-01 1.200000000000000000e+01
1.048576000000000000e+06 6.635150738221156329e-03 -4.597149636673451556e-01 2.400000000000000000e+01
2.097152000000000000e+06 2.267091632959876771e-02 1.714302491180348942e-01 1.200000000000000000e+01
4.194304000000000000e+06 4.562335955386968150e-03 -3.049002529509048820e+00 1.800000000000000000e+01
8.388608000000000000e+06 1.028331427167606185e-02 -2.304982630370482344e+00 6.000000000000000000e+00
1.677721600000000000e+07 1.777675941907163812e-02 5.796825458790679786e-01 6.000000000000000000e+00
3.355443200000000000e+07 1.180681596382811629e-02 2.217831338887658710e+00 1.200000000000000000e+01
6.710886400000000000e+07 1.070256412102256992e-02 -1.898813836744970063e+00 6.000000000000000000e+00
1.342177280000000000e+08 1.431782077388570225e-02 3.853108456658855818e-01 1.200000000000000000e+01
2.684354560000000000e+08 2.006431005655930772e-02 6.084022190368791883e-01 0.000000000000000000e+00
5.368709120000000000e+08 4.495900815586559816e-03 1.513897777130274735e-01 0.000000000000000000e+00
1.073741824000000000e+09 1.219027283732831805e-02 2.593838317438951435e+00 0.000000000000000000e+00
2.147483648000000000e+09 6.986682240143349785e-03 -1.795175720319407420e+00 0.000000000000000000e+00
4.294967296000000000e+09 3.404986196055179073e-03 -2.117961652346118662e+00 0.000000000000000000e+00
8.589934592000000000e+09 2.391151084648648895e-02 -2.101285093909023072e+00 0.000000000000000000e+00
1.717986918400000000e+10 8.291411367093413226e-03 -1.076806830276570093e+00 0.000000000000000000e+00
3.435973836800000000e+10 1.886699160631279126e-02 -1.286797584046462051e+00 0.000000000000000000e+00
6.871947673600000000e+10 2.238793613895310314e-02 6.468730916406957299e-01 0.000000000000000000e+00
1.374389534720000000e+11 1.046579016511604496e-02 2.584842562224336060e+00 0.000000000000000000e+00
2.748779069440000000e+11 4.117895380044326627e-03 2.795161611522279710e+00 0.000000000000000000e+00
5.497558138880000000e+11 2.575638981026392386e-03 -2.354023195642886090e+00 0.000000000000000000e+00
