# L = 2	dim_loc = 3	n_dis = 100	
# Jzz = 1.0	hz = 0.9	alphas = [(1+0j), (1-0j)]	betas = [1, 1]	lambdas = [1, 1]	
#time_set	abs_Z	ang_Z	t_histogram
1.000000000000000000e+00 9.864028101747565058e-01 -3.035269924882792042e-04 0.000000000000000000e+00
2.000000000000000000e+00 9.697330912387044366e-01 2.436738468924487435e-04 0.000000000000000000e+00
4.000000000000000000e+00 9.056178048041686468e-01 2.306667058955119524e-03 0.000000000000000000e+00
8.000000000000000000e+00 7.119389992636064868e-01 1.332983389085446932e-02 6.000000000000000000e+00
1.600000000000000000e+01 4.451468657616180491e-01 2.281870435074428993e-02 2.000000000000000000e+01
3.200000000000000000e+01 3.993154711843964755e-01 -5.415492862764478832e-02 2.200000000000000000e+01
6.400000000000000000e+01 1.843192812187519625e-01 -1.645194370914969673e-01 2.200000000000000000e+01
1.280000000000000000e+02 2.455404221855027047e-01 -5.311652032140688068e-02 2.400000000000000000e+01
2.560000000000000000e+02 1.578336904480272251e-01 1.542527726167493285e-01 2.200000000000000000e+01
5.120000000000000000e+02 1.263896700124590433e-01 5.702482401047072047e-01 3.200000000000000000e+01
1.024000000000000000e+03 1.000054523080202151e-01 -2.828662957134163158e-01 1.400000000000000000e+01
2.048000000000000000e+03 3.858551531847140975e-02 5.804327687280552706e-02 1.000000000000000000e+01
4.096000000000000000e+03 1.785817822795204499e-02 -2.765605220197610639e-02 8.000000000000000000e+00
8.192000000000000000e+03 1.686346524077570949e-02 1.883379314727800846e+00 4.000000000000000000e+00
1.638400000000000000e+04 1.904665226308970352e-02 -3.119370613651073931e+00 4.000000000000000000e+00
3.276800000000000000e+04 4.081648138909893531e-02 -1.817529585649009238e+00 4.000000000000000000e+00
6.553600000000000000e+04 3.721182309555810808e-02 -7.081910940048636444e-03 0.000000000000000000e+00
1.310720000000000000e+05 4.248565778525002085e-02 1.724220069044858139e+00 4.000000000000000000e+00
2.621440000000000000e+05 1.862854049449776464e-02 2.890630707878545813e+00 2.000000000000000000e+00
5.242880000000000000e+05 1.218767159974862291e-02 -1.862888505356570024e+00 0.000000000000000000e+00
1.048576000000000000e+06 1.681418147885628198e-02 3.129015035096264441e+00 0.000000000000000000e+00
2.097152000000000000e+06 2.547328629743197959e-02 2.919635645974066884e-01 0.000000000000000000e+00
4.194304000000000000e+06 3.715730611582580140e-02 1.350661652144661273e+00 0.000000000000000000e+00
8.388608000000000000e+06 5.469083845373118313e-03 -1.097221613362995285e+00 0.000000000000000000e+00
1.677721600000000000e+07 5.682690730742757934e-02 1.281675285790776497e+00 0.000000000000000000e+00
3.355443200000000000e+07 1.460360770313956849e-02 -2.871424645016743771e+00 2.000000000000000000e+00
6.710886400000000000e+07 5.022333290294720559e-02 5.733925062507150283e-01 0.000000000000000000e+00
1.342177280000000000e+08 1.090794667885589680e-02 9.511968594409377920e-01 0.000000000000000000e+00
2.684354560000000000e+08 5.944452258616797491e-02 -1.789265822825387930e+00 0.000000000000000000e+00
5.368709120000000000e+08 2.533219339684347066e-02 2.367450093589559046e+00 0.000000000000000000e+00
1.073741824000000000e+09 2.034255124321376201e-02 1.706612611319518358e+00 0.000000000000000000e+00
2.147483648000000000e+09 1.529913623202356493e-02 2.552417263818814508e+00 0.000000000000000000e+00
4.294967296000000000e+09 1.147890405365995306e-02 2.536500255698640682e+00 0.000000000000000000e+00
8.589934592000000000e+09 4.789591849855630301e-02 2.331580478831889014e+00 0.000000000000000000e+00
1.717986918400000000e+10 6.042302262416235706e-03 -2.236752723675464960e+00 0.000000000000000000e+00
3.435973836800000000e+10 3.437272087917649793e-02 8.529206664750085820e-03 0.000000000000000000e+00
6.871947673600000000e+10 2.253035138072056326e-02 -1.640620579308136984e+00 0.000000000000000000e+00
1.374389534720000000e+11 4.876629078214790580e-02 1.353856335166839120e+00 0.000000000000000000e+00
2.748779069440000000e+11 5.230767102679560743e-02 4.614238731296436968e-02 0.000000000000000000e+00
5.497558138880000000e+11 2.892069465097890299e-02 -1.929098751840970793e-01 0.000000000000000000e+00
