# L = 3	dim_loc = 3	n_dis = 100	
# Jzz = 1.0	hz = 0.9	alphas = [(1+0j), (1-0j)]	betas = [1, 1]	lambdas = [1, 1]	
#time_set	abs_Z	ang_Z	t_histogram
1.000000000000000000e+00 9.945669688540401676e-01 2.572825596283682443e-05 0.000000000000000000e+00
2.000000000000000000e+00 9.879665606022135504e-01 2.044020296125853185e-04 0.000000000000000000e+00
4.000000000000000000e+00 9.638235037599087729e-01 2.411337849983545784e-04 0.000000000000000000e+00
8.000000000000000000e+00 8.809163413163514367e-01 2.742229206298138836e-03 0.000000000000000000e+00
1.600000000000000000e+01 6.726320635515390389e-01 1.019047394043001882e-02 5.700000000000000000e+01
3.200000000000000000e+01 5.418375635721446315e-01 -1.101613046963530532e-02 3.300000000000000000e+01
6.400000000000000000e+01 4.856689898791095028e-01 3.723543098817776176e-03 3.000000000000000000e+00
1.280000000000000000e+02 4.291164239585110174e-01 3.928637144836400613e-02 2.400000000000000000e+01
2.560000000000000000e+02 3.911315079777349379e-01 1.596890837975312519e-02 2.100000000000000000e+01
5.120000000000000000e+02 3.327217967227104056e-01 -2.606903635246303301e-03 2.400000000000000000e+01
1.024000000000000000e+03 2.891953531472216121e-01 4.556254340421588001e-02 2.400000000000000000e+01
2.048000000000000000e+03 2.360608056262396004e-01 5.592040428284079240e-02 1.200000000000000000e+01
4.096000000000000000e+03 1.852041185147201563e-01 -2.743483806461037913e-02 9.000000000000000000e+00
8.192000000000000000e+03 1.278356737424819201e-01 -3.624324515864914970e-02 2.400000000000000000e+01
1.638400000000000000e+04 9.257824856064515717e-02 -1.944989850821086941e-02 1.200000000000000000e+01
3.276800000000000000e+04 8.363625711138344965e-02 1.754204812243482792e-01 9.000000000000000000e+00
6.553600000000000000e+04 2.606691981572337863e-02 4.254397834698085967e-01 9.000000000000000000e+00
1.310720000000000000e+05 1.262606452001659510e-02 -6.757604893349595798e-01 1.500000000000000000e+01
2.621440000000000000e+05 4.374052755995140596e-02 -3.246998530998271848e-01 0.000000000000000000e+00
5.242880000000000000e+05 4.607593094409966061e-02 1.188584873003586395e+00 1.800000000000000000e+01
1.048576000000000000e+06 4.602200041655750418e-02 1.832684397525717879e+00 0.000000000000000000e+00
2.097152000000000000e+06 2.644615545187626801e-02 -9.014846610701990892e-01 0.000000000000000000e+00
4.194304000000000000e+06 3.064901366724437706e-02 -2.764368755697681923e+00 3.000000000000000000e+00
8.388608000000000000e+06 3.026165804335507331e-02 -2.504005216393673239e-01 0.000000000000000000e+00
1.677721600000000000e+07 2.935333680755524560e-02 -1.759905062473860582e+00 0.000000000000000000e+00
3.355443200000000000e+07 1.924651619410458134e-02 -1.466834651050597238e-01 3.000000000000000000e+00
6.710886400000000000e+07 4.472242318440297626e-02 -8.463140351517484117e-01 0.000000000000000000e+00
1.342177280000000000e+08 5.355751568631901723e-03 8.262686448716098919e-01 0.000000000000000000e+00
2.684354560000000000e+08 3.964853676834371315e-02 1.262492720700225668e+00 0.000000000000000000e+00
5.368709120000000000e+08 4.510655673051659070e-02 5.757407482609542271e-01 0.000000000000000000e+00
1.073741824000000000e+09 2.261567516036057726e-02 -1.238471054923932169e+00 0.000000000000000000e+00
2.147483648000000000e+09 2.241114166514281483e-02 4.876381647466362379e-01 0.000000000000000000e+00
4.294967296000000000e+09 2.049403171737805909e-02 1.192316667859541601e+00 0.000000000000000000e+00
8.589934592000000000e+09 3.916730716739928730e-02 -6.802963199630227553e-01 0.000000000000000000e+00
1.717986918400000000e+10 5.241672709954078857e-02 -2.270441912150269914e+00 0.000000000000000000e+00
3.435973836800000000e+10 2.643128580596730906e-02 2.454363422774096914e+00 0.000000000000000000e+00
6.871947673600000000e+10 8.739172955853882069e-03 -1.348372095033123719e+00 0.000000000000000000e+00
1.374389534720000000e+11 1.803839744542574258e-02 -4.052322407699137652e-01 0.000000000000000000e+00
2.748779069440000000e+11 2.383192337330201568e-02 -2.554453202356079533e+00 0.000000000000000000e+00
5.497558138880000000e+11 2.953226637097457891e-02 -8.301685487084978776e-01 0.000000000000000000e+00
