# L 7
# hZ 0.3
# alphas [0.8660254037844387+ 0.49999999999999994j, 0.8660254037844387-0.49999999999999994j]
# epsilon 0.10000000000000001
# JZZ 1
# dim_loc 3
# lambdas [1.0, 1.0]
# n_dis 100
# betas [1.0, 1.0]
# gap 0.0028729699621305813
# shifted_gap 5.7040904660527475e-05
# log_10_gap -2.7634806862647765
# log10_shifted_gap -5.301760366174916
# ratio 0.4058556918494118
# time	Re(Z)	Im(Z)
1.000000000000000000e+00 9.900249694657723420e-01 -3.325008328665410924e-04 3.802837475342137777e-27
2.000000000000000000e+00 9.721432013266056993e-01 -1.630058881912054220e-03 1.132047956941177949e-04
4.000000000000000000e+00 9.307673824695320564e-01 -6.482635730905888377e-03 2.294695682012177010e-03
8.000000000000000000e+00 8.511712365731598506e-01 -1.929849822799279899e-02 2.536208035211920050e-02
1.600000000000000000e+01 7.427267329395591533e-01 -4.123925904038498041e-02 1.412797856862241797e-01
3.200000000000000000e+01 7.203209217854008584e-01 -1.751035639208362374e-02 1.742058971078012664e-01
6.400000000000000000e+01 7.422470284451119227e-01 -6.249186019966778555e-03 1.190744044810005675e-01
1.280000000000000000e+02 7.167326140103544851e-01 -1.470483428648701636e-02 1.205815852940633343e-01
2.560000000000000000e+02 6.846791788705053339e-01 -9.481004990197040155e-03 1.393753818406943124e-01
5.120000000000000000e+02 6.799241488624579999e-01 2.340165702335143122e-03 1.347465404697540670e-01
1.024000000000000000e+03 6.558546335435839758e-01 -4.397168008622893108e-03 1.353365886738945589e-01
2.048000000000000000e+03 6.460621026116614152e-01 -5.522144294676887590e-03 1.296211551666683615e-01
4.096000000000000000e+03 6.291603917847360394e-01 -1.027767034393041977e-02 1.264362141504503101e-01
8.192000000000000000e+03 5.761012637560841698e-01 -2.715446119050383966e-03 1.501498563307699097e-01
1.638400000000000000e+04 5.309794530154099412e-01 4.309041774515249570e-04 1.638105586566274696e-01
3.276800000000000000e+04 4.731851084374107952e-01 6.888072590647542452e-03 1.710085821418830254e-01
6.553600000000000000e+04 4.204854146779623547e-01 -6.147651812935930882e-03 1.627359315265327899e-01
1.310720000000000000e+05 3.318039371342461075e-01 -1.935910866478869272e-02 1.717101158837291697e-01
2.621440000000000000e+05 2.572724643369779240e-01 1.225663419855131837e-02 1.696038902432668027e-01
5.242880000000000000e+05 2.149365774931898954e-01 -3.590825265098442076e-02 1.434683075527507512e-01
1.048576000000000000e+06 1.564767801648114243e-01 2.736916050866892297e-02 1.265805121590395654e-01
2.097152000000000000e+06 7.811329546702439064e-02 8.578996821792887403e-03 1.069762497199826662e-01
4.194304000000000000e+06 4.110822552893007853e-02 1.524689495945117518e-02 1.033872738114563899e-01
8.388608000000000000e+06 1.023925423274988783e-01 -8.981457964839237784e-04 8.535311897559233474e-02
1.677721600000000000e+07 1.187798090660620136e-02 -3.360464583812896450e-02 8.346615488762930413e-02
3.355443200000000000e+07 3.620530409128368265e-02 -1.547046534614128326e-02 9.101995912229619845e-02
6.710886400000000000e+07 -8.627462368989638128e-03 -2.016352345450331957e-02 7.445564526515878467e-02
1.342177280000000000e+08 1.368880864163146693e-02 7.550414150496075755e-03 7.909105012755948683e-02
2.684354560000000000e+08 1.345929646138827908e-02 -7.883986798189007023e-03 7.483639314250185859e-02
5.368709120000000000e+08 1.219077347012644495e-02 -3.736583072189948816e-03 6.557324084188026481e-02
1.073741824000000000e+09 1.040583957490631706e-02 1.132530912032437241e-02 8.593640916096241533e-02
2.147483648000000000e+09 2.750175174211130086e-02 1.475652630512593912e-02 7.747970924183468500e-02
4.294967296000000000e+09 -1.293921956988536986e-04 -1.823509830471064727e-02 9.557727031800043738e-02
8.589934592000000000e+09 -8.008619258040408292e-03 2.632774098847489100e-02 7.352138933019175537e-02
1.717986918400000000e+10 -2.416002573952338861e-02 -4.581004794678580384e-03 7.192158894320856144e-02
3.435973836800000000e+10 1.423261336896956483e-02 1.253405355623609004e-02 6.077633541914224252e-02
6.871947673600000000e+10 -1.672457995583524716e-03 -2.342844416120080236e-02 6.316970560863434392e-02
1.374389534720000000e+11 1.290174794942355353e-02 -2.686992786323204926e-03 6.757985745861275206e-02
2.748779069440000000e+11 -5.002329762873437835e-03 -5.365162853321257114e-03 6.610521793222932929e-02
5.497558138880000000e+11 1.191185795541469493e-02 1.423765305954194545e-02 6.996422266404681012e-02
