# L 2
# hZ 0.3
# alphas [0.8660254037844387+ 0.49999999999999994j, 0.8660254037844387-0.49999999999999994j]
# epsilon 0.14999999999999999
# JZZ 1
# dim_loc 3
# lambdas [1.0, 1.0]
# n_dis 100
# betas [1.0, 1.0]
# gap 0.6981317007977311
# shifted_gap 0.049436536940871155
# log10_gap -0.2950177777283423
# log10_shifted_gap -1.5536227581544788
# ratio 0.39518050187571724
# time	Re(Z)	Im(Z)
1.000000000000000000e+00 9.776262149992278605e-01 -1.118686095286792808e-03 1.455712022607068622e-29
2.000000000000000000e+00 9.378125256644116448e-01 -4.718344291645725115e-03 4.742806347612847596e-04
4.000000000000000000e+00 8.516976350964001741e-01 -1.457046113091067276e-02 9.097562502337192686e-03
8.000000000000000000e+00 7.095247474831100076e-01 -3.397025242697920139e-02 7.894686952430333970e-02
1.600000000000000000e+01 5.609257321461260659e-01 -4.836096026358988054e-02 1.840393082812669945e-01
3.200000000000000000e+01 3.039083097561028346e-01 -2.013918469817932086e-02 2.307401340465985440e-01
6.400000000000000000e+01 8.278857217094508225e-02 -5.058696966790834221e-02 2.059218709848716911e-01
1.280000000000000000e+02 2.267421784358907705e-02 -5.801340137517242701e-02 1.891798223467910378e-01
2.560000000000000000e+02 6.108748308785110631e-02 -3.606561358343660789e-02 2.620886133506357130e-01
5.120000000000000000e+02 -1.515980606338333640e-02 3.640522416437689396e-02 2.684624745758325548e-01
1.024000000000000000e+03 -2.341611588467870306e-02 1.803097817780619297e-02 2.363973424622272390e-01
2.048000000000000000e+03 -1.135933976296307248e-02 1.980885431659114640e-02 2.166354104337437914e-01
4.096000000000000000e+03 -6.003065926329049194e-03 -7.598563013152028096e-03 2.258425029736162160e-01
8.192000000000000000e+03 -2.664837586734722027e-02 -7.948660673303045709e-02 2.242063283487437109e-01
1.638400000000000000e+04 -4.074922965812541840e-03 -2.486385516560515874e-02 2.822379334294327635e-01
3.276800000000000000e+04 2.005588080996109114e-03 5.863102594705562817e-03 2.408693919777616099e-01
6.553600000000000000e+04 2.494516238297243144e-02 7.614503824560268919e-02 2.491891457487055428e-01
1.310720000000000000e+05 -5.899944818273541308e-02 4.979813790104695680e-03 2.065898693259611563e-01
2.621440000000000000e+05 3.075072204943445422e-02 4.426995741625278091e-02 2.371265084000362677e-01
5.242880000000000000e+05 2.714745989378390678e-02 4.435552419809767055e-02 2.367811858278451309e-01
1.048576000000000000e+06 -1.201811773520155419e-02 -2.504105052651514618e-02 2.354739413276959459e-01
2.097152000000000000e+06 -1.143920747150023627e-02 1.509095613152136237e-02 2.174587030126637899e-01
4.194304000000000000e+06 8.695710135310315628e-03 -2.684549867136204471e-03 2.393122383430950906e-01
8.388608000000000000e+06 6.348299683706626860e-03 -3.026709535612933863e-02 2.645848943662308383e-01
1.677721600000000000e+07 -1.444491429934804255e-02 -3.653345392547933251e-02 2.063449729662553134e-01
3.355443200000000000e+07 4.195350227432635692e-03 -2.783697097805198917e-02 2.447612469699370352e-01
6.710886400000000000e+07 2.205688252122482967e-03 -3.697458161113651581e-02 2.163903758538529010e-01
1.342177280000000000e+08 4.176234732322332138e-03 -1.624362674186855329e-02 2.130803666867417956e-01
2.684354560000000000e+08 2.998535915780626768e-02 -1.432144150144907353e-03 2.362965723100647342e-01
5.368709120000000000e+08 3.771757620867229738e-02 1.257567034705486635e-02 2.123483686192906561e-01
1.073741824000000000e+09 -2.836273226832328881e-02 -2.399968147148048500e-02 2.073262329743802146e-01
2.147483648000000000e+09 -4.712407853073979913e-02 3.431952618951885671e-03 2.403266242064249214e-01
4.294967296000000000e+09 -2.854363178074310458e-03 -4.424135620601075958e-02 2.266499631665616910e-01
8.589934592000000000e+09 5.432168189885416831e-02 1.396566322594180488e-02 2.308250179383210532e-01
1.717986918400000000e+10 5.075209733846970835e-03 1.061971470329026342e-02 1.901355683355789306e-01
3.435973836800000000e+10 3.282396501266105632e-02 5.080493300629456387e-03 2.936400016348278408e-01
6.871947673600000000e+10 4.204639467413091337e-03 1.425974716547985521e-02 2.671350527357613247e-01
1.374389534720000000e+11 -9.503849412575118144e-03 7.130196476344818728e-03 1.922085903288087982e-01
2.748779069440000000e+11 -5.848971614246609163e-02 -3.072529576624120906e-03 2.479235187134477547e-01
5.497558138880000000e+11 -3.977660981541230462e-02 1.231071230508961993e-02 2.363005631122449268e-01
