# L = 4	dim_loc = 3	n_dis = 100	
# Jzz = 1.0	hz = 0.9	alphas = [(0.96592582628906831+0.25881904510252074j), (0.96592582628906831-0.25881904510252074j)]	betas = [1, 1]	lambdas = [1, 1]	
#time_set	abs_Z	ang_Z	t_histogram
1.000000000000000000e+00 9.538840517840017075e-01 -7.288830717072080365e-04 0.000000000000000000e+00
2.000000000000000000e+00 9.029316908310506262e-01 -2.365377588582562567e-03 0.000000000000000000e+00
4.000000000000000000e+00 8.278081139313504533e-01 5.811757552927543022e-03 0.000000000000000000e+00
8.000000000000000000e+00 7.678734996046819861e-01 8.587428601368398903e-03 4.000000000000000000e+00
1.600000000000000000e+01 7.496243327869025475e-01 1.674911354321859461e-02 1.600000000000000000e+01
3.200000000000000000e+01 7.237016483917972920e-01 2.110038087945252314e-02 4.000000000000000000e+00
6.400000000000000000e+01 6.997448232630505416e-01 -7.808215580301436538e-03 0.000000000000000000e+00
1.280000000000000000e+02 6.732278186832038047e-01 4.203043642429798651e-03 8.000000000000000000e+00
2.560000000000000000e+02 6.362212896665258022e-01 8.902922036142856682e-03 1.200000000000000000e+01
5.120000000000000000e+02 5.751632907316216459e-01 -8.302892688986127784e-03 2.000000000000000000e+01
1.024000000000000000e+03 4.565646420449644971e-01 -2.214264672201601489e-02 2.000000000000000000e+01
2.048000000000000000e+03 3.710089656229723643e-01 -7.444935083036605117e-02 2.400000000000000000e+01
4.096000000000000000e+03 2.902167244317530592e-01 5.740359007107250638e-02 5.200000000000000000e+01
8.192000000000000000e+03 2.273658113360544353e-01 1.197388189809179826e-01 5.200000000000000000e+01
1.638400000000000000e+04 1.739752739323882080e-01 1.427531249590921203e-01 3.200000000000000000e+01
3.276800000000000000e+04 1.150073693908895273e-01 3.448311924817677454e-01 3.600000000000000000e+01
6.553600000000000000e+04 8.440255067539456646e-02 2.115866074831850019e-01 2.800000000000000000e+01
1.310720000000000000e+05 5.074666635328090730e-02 2.851882390402908918e-01 2.000000000000000000e+01
2.621440000000000000e+05 2.806389772329986876e-02 -8.023759936790215708e-01 2.000000000000000000e+01
5.242880000000000000e+05 2.557492192695275113e-02 -1.263442868082855997e+00 1.600000000000000000e+01
1.048576000000000000e+06 3.290265713005330328e-02 -3.215956306031931833e-01 8.000000000000000000e+00
2.097152000000000000e+06 5.050697836037808253e-03 1.920425380928158177e+00 8.000000000000000000e+00
4.194304000000000000e+06 2.563372444558904839e-02 2.436532241497188500e-01 1.200000000000000000e+01
8.388608000000000000e+06 3.563078109017682460e-02 1.400670267232011934e+00 0.000000000000000000e+00
1.677721600000000000e+07 3.011565387847615471e-03 2.507968809207884231e+00 0.000000000000000000e+00
3.355443200000000000e+07 2.027334927875381471e-02 -1.565994189676129356e+00 0.000000000000000000e+00
6.710886400000000000e+07 2.479675681722775735e-02 7.666960739069871300e-01 8.000000000000000000e+00
1.342177280000000000e+08 1.511388909782966292e-02 2.430827105466672577e+00 0.000000000000000000e+00
2.684354560000000000e+08 4.447630378534120354e-02 1.444958287145015341e-01 0.000000000000000000e+00
5.368709120000000000e+08 2.275986848060645301e-02 2.781215735609211759e+00 0.000000000000000000e+00
1.073741824000000000e+09 3.876046882220672563e-02 -1.442858412224640841e+00 0.000000000000000000e+00
2.147483648000000000e+09 2.640233079011784084e-02 2.646869315323458149e+00 0.000000000000000000e+00
4.294967296000000000e+09 1.667934636828051834e-02 -1.264203469137434033e-01 0.000000000000000000e+00
8.589934592000000000e+09 4.436896119064243776e-02 6.966683540640526973e-01 0.000000000000000000e+00
1.717986918400000000e+10 2.800390865383978536e-02 -1.779516914545609785e+00 0.000000000000000000e+00
3.435973836800000000e+10 2.637128882913210640e-02 -5.889828908893498388e-02 0.000000000000000000e+00
6.871947673600000000e+10 2.090875313603747856e-02 1.298416381689760701e+00 0.000000000000000000e+00
1.374389534720000000e+11 3.043816243233748303e-02 -8.018493509855042500e-01 0.000000000000000000e+00
2.748779069440000000e+11 3.604090545043346638e-02 9.167149702930390553e-01 0.000000000000000000e+00
5.497558138880000000e+11 7.063848338982403607e-02 2.566866354259773164e+00 0.000000000000000000e+00
