# L = 3	dim_loc = 3	n_dis = 100	
# Jzz = 1.0	hz = 0.9	alphas = [(1+0j), (1-0j)]	betas = [1, 1]	lambdas = [1, 1]	
#time_set	abs_Z	ang_Z	t_histogram
1.000000000000000000e+00 9.941020679588167264e-01 4.818313764852380065e-05 0.000000000000000000e+00
2.000000000000000000e+00 9.867211267402709041e-01 -1.490127086491064255e-04 0.000000000000000000e+00
4.000000000000000000e+00 9.599449100156717263e-01 -5.322793854589410014e-04 0.000000000000000000e+00
8.000000000000000000e+00 8.742019453284449737e-01 -8.590159490918907728e-04 0.000000000000000000e+00
1.600000000000000000e+01 6.617643705708082802e-01 1.130286840115628851e-03 3.600000000000000000e+01
3.200000000000000000e+01 5.104178059277134638e-01 -2.003387840358317358e-03 3.900000000000000000e+01
6.400000000000000000e+01 4.826410080983400963e-01 5.239961487553085329e-02 3.300000000000000000e+01
1.280000000000000000e+02 3.832805251055665940e-01 2.992145459100538710e-02 1.800000000000000000e+01
2.560000000000000000e+02 3.600081159706475242e-01 4.844409007113900656e-02 2.400000000000000000e+01
5.120000000000000000e+02 2.535365175675453608e-01 7.272719822286220770e-02 3.300000000000000000e+01
1.024000000000000000e+03 2.350158720380055022e-01 1.695862169198196212e-01 1.500000000000000000e+01
2.048000000000000000e+03 1.856250195522197444e-01 1.262037184960222991e-01 1.800000000000000000e+01
4.096000000000000000e+03 1.039066487708392994e-01 -1.211370824768323862e-01 1.500000000000000000e+01
8.192000000000000000e+03 8.887986264419488192e-02 -5.262668962514163717e-02 3.000000000000000000e+00
1.638400000000000000e+04 5.115279801054040815e-02 -4.023325888176488285e-01 9.000000000000000000e+00
3.276800000000000000e+04 8.240519873178843435e-02 1.592935948733413543e-01 9.000000000000000000e+00
6.553600000000000000e+04 1.838163931738734727e-02 7.055322624185685933e-03 1.200000000000000000e+01
1.310720000000000000e+05 1.273218595522537973e-02 7.803068872312290960e-01 1.500000000000000000e+01
2.621440000000000000e+05 4.936340143768400135e-02 6.636814776592320220e-01 3.000000000000000000e+00
5.242880000000000000e+05 2.618537562939574764e-02 2.431419707997058755e+00 6.000000000000000000e+00
1.048576000000000000e+06 3.300804210324713439e-02 5.812601919731109901e-02 3.000000000000000000e+00
2.097152000000000000e+06 4.961785167426957521e-02 8.584851536121763660e-01 0.000000000000000000e+00
4.194304000000000000e+06 1.760831584062901023e-02 -7.042307992905257885e-01 0.000000000000000000e+00
8.388608000000000000e+06 7.611789793181509937e-03 2.633976873513373729e+00 3.000000000000000000e+00
1.677721600000000000e+07 2.585083289328685141e-02 -1.093155515373057246e-01 0.000000000000000000e+00
3.355443200000000000e+07 1.401412538229770272e-02 -2.713007289133201883e-01 0.000000000000000000e+00
6.710886400000000000e+07 3.629990505636563908e-03 -2.520269331272077196e+00 3.000000000000000000e+00
1.342177280000000000e+08 3.027127241895682247e-02 -1.773535826595221465e+00 0.000000000000000000e+00
2.684354560000000000e+08 1.763794747763986967e-02 2.755443779204973520e+00 3.000000000000000000e+00
5.368709120000000000e+08 3.151736847966121746e-02 -1.546343493962310189e+00 0.000000000000000000e+00
1.073741824000000000e+09 1.584153220145047974e-02 2.943911189904873660e-01 0.000000000000000000e+00
2.147483648000000000e+09 4.553221004185598053e-02 2.524231744196673843e-01 0.000000000000000000e+00
4.294967296000000000e+09 1.474367477219189898e-02 -1.306276752143053221e-01 0.000000000000000000e+00
8.589934592000000000e+09 4.887371723066605278e-02 2.321169639327290923e+00 0.000000000000000000e+00
1.717986918400000000e+10 3.313172314671540553e-02 2.407460048500016825e+00 0.000000000000000000e+00
3.435973836800000000e+10 2.194152667295050374e-02 -3.018527477040243712e-01 0.000000000000000000e+00
6.871947673600000000e+10 6.670116114100718696e-03 -6.860184685498692536e-01 0.000000000000000000e+00
1.374389534720000000e+11 2.459086129518838273e-02 2.805948731421108899e+00 0.000000000000000000e+00
2.748779069440000000e+11 9.294476515192771557e-03 3.503784957284538648e-01 0.000000000000000000e+00
5.497558138880000000e+11 5.959692215644591534e-03 1.656964129107745043e+00 0.000000000000000000e+00
