# L = 3	dim_loc = 3	n_dis = 100	
# Jzz = 1.0	hz = 0.9	alphas = [(0.96592582628906831+0.25881904510252074j), (0.96592582628906831-0.25881904510252074j)]	betas = [1, 1]	lambdas = [1, 1]	
#time_set	abs_Z	ang_Z	t_histogram
1.000000000000000000e+00 9.545666448058137687e-01 -9.447864643044097833e-04 0.000000000000000000e+00
2.000000000000000000e+00 9.126888014529536131e-01 -3.615311074187206250e-03 0.000000000000000000e+00
4.000000000000000000e+00 8.622761746032204799e-01 -2.159607008021696608e-03 0.000000000000000000e+00
8.000000000000000000e+00 8.302928240715590213e-01 5.188443289649120275e-04 0.000000000000000000e+00
1.600000000000000000e+01 8.075869885166889750e-01 1.379642908462325049e-03 6.000000000000000000e+00
3.200000000000000000e+01 7.625340764018572193e-01 1.686845769248738027e-03 3.000000000000000000e+00
6.400000000000000000e+01 7.093296252481711139e-01 -8.646967319315598463e-03 6.000000000000000000e+00
1.280000000000000000e+02 6.073926712445916198e-01 -7.949223924303579908e-03 1.200000000000000000e+01
2.560000000000000000e+02 5.204121904694307688e-01 -1.855330247455976023e-02 1.500000000000000000e+01
5.120000000000000000e+02 3.781158209058672615e-01 -8.764269552602369992e-03 4.200000000000000000e+01
1.024000000000000000e+03 2.717714340125330086e-01 7.306252843002976338e-02 2.700000000000000000e+01
2.048000000000000000e+03 2.311425623127300599e-01 -1.345813953057408696e-01 1.500000000000000000e+01
4.096000000000000000e+03 1.344725442715681285e-01 5.320530516481573186e-03 3.000000000000000000e+01
8.192000000000000000e+03 3.574776538450882835e-02 -6.926329000233059086e-01 2.400000000000000000e+01
1.638400000000000000e+04 5.009651746327226096e-02 -6.765914354992246249e-01 2.700000000000000000e+01
3.276800000000000000e+04 5.063268649302951618e-02 7.802694209334422315e-02 1.500000000000000000e+01
6.553600000000000000e+04 8.141623817033244448e-02 -2.420913570798788050e-01 1.800000000000000000e+01
1.310720000000000000e+05 2.108857425560978910e-02 2.201484340009859597e+00 9.000000000000000000e+00
2.621440000000000000e+05 4.402607732900815085e-02 -1.925359786464289957e+00 6.000000000000000000e+00
5.242880000000000000e+05 1.949822235558100122e-02 -2.077513985729381396e+00 9.000000000000000000e+00
1.048576000000000000e+06 3.600668752521763577e-02 9.626960099488492961e-01 1.500000000000000000e+01
2.097152000000000000e+06 7.235304255321080291e-02 -1.894386542577994659e+00 9.000000000000000000e+00
4.194304000000000000e+06 4.264697636930177976e-02 -2.249393246044000705e+00 0.000000000000000000e+00
8.388608000000000000e+06 1.209339554670537699e-02 -2.962835482476271043e+00 6.000000000000000000e+00
1.677721600000000000e+07 4.669506069561228656e-02 1.179352485319830279e+00 3.000000000000000000e+00
3.355443200000000000e+07 1.789087334009193883e-02 1.395519766887879376e+00 3.000000000000000000e+00
6.710886400000000000e+07 6.001604013261685813e-03 -2.094668938111690359e-01 0.000000000000000000e+00
1.342177280000000000e+08 5.178755204686824945e-03 -3.030853555143319333e+00 0.000000000000000000e+00
2.684354560000000000e+08 4.299872623157661305e-02 -2.125076703927401223e+00 0.000000000000000000e+00
5.368709120000000000e+08 4.805437569140590809e-02 -7.393837852305034097e-01 0.000000000000000000e+00
1.073741824000000000e+09 2.380097682994514185e-02 1.678269602327542520e+00 0.000000000000000000e+00
2.147483648000000000e+09 7.019132558929222498e-02 -9.943605675767877017e-01 0.000000000000000000e+00
4.294967296000000000e+09 3.372060858038712639e-02 -1.684265109676266414e+00 0.000000000000000000e+00
8.589934592000000000e+09 3.277985496469744409e-02 -1.600934615669848959e+00 0.000000000000000000e+00
1.717986918400000000e+10 4.300027116447661946e-02 7.920378175180129432e-01 0.000000000000000000e+00
3.435973836800000000e+10 6.333213400963619288e-02 -1.020265011059749316e+00 0.000000000000000000e+00
6.871947673600000000e+10 3.183915218551642418e-02 -2.999955348193752425e-01 0.000000000000000000e+00
1.374389534720000000e+11 3.676660299727578518e-02 1.672463614721058534e+00 0.000000000000000000e+00
2.748779069440000000e+11 3.193529340956125645e-02 -2.227509246017645772e+00 0.000000000000000000e+00
5.497558138880000000e+11 1.013976317130795973e-01 1.672117852832485596e+00 0.000000000000000000e+00
