# L = 3	dim_loc = 3	n_dis = 100	
# Jzz = 1.0	hz = 0.9	alphas = [(0.93969262078590843+0.34202014332566866j), (0.93969262078590843-0.34202014332566866j)]	betas = [1, 1]	lambdas = [1, 1]	
#time_set	abs_Z	ang_Z	t_histogram
1.000000000000000000e+00 9.504326182920942445e-01 -9.602984345560514621e-04 0.000000000000000000e+00
2.000000000000000000e+00 9.009512145541602735e-01 1.292477000840302429e-03 0.000000000000000000e+00
4.000000000000000000e+00 8.580157096058720345e-01 1.090599651131160530e-02 0.000000000000000000e+00
8.000000000000000000e+00 7.982241515481418581e-01 1.562269202310192888e-02 3.000000000000000000e+00
1.600000000000000000e+01 7.731676548478999544e-01 1.171437804652509553e-02 3.000000000000000000e+00
3.200000000000000000e+01 7.393775300032583431e-01 8.064079881810993188e-04 6.000000000000000000e+00
6.400000000000000000e+01 6.818158940370664389e-01 -7.784739916324551982e-04 1.200000000000000000e+01
1.280000000000000000e+02 6.030785423865344663e-01 -1.684007055159307629e-03 1.200000000000000000e+01
2.560000000000000000e+02 4.706907722328514398e-01 2.910345791697380863e-02 3.900000000000000000e+01
5.120000000000000000e+02 3.419073984761947238e-01 -4.749293952338613789e-02 3.000000000000000000e+01
1.024000000000000000e+03 2.493897501492639557e-01 -5.720496125886016282e-03 4.200000000000000000e+01
2.048000000000000000e+03 1.601567277580787652e-01 -1.128128085774124240e-01 2.100000000000000000e+01
4.096000000000000000e+03 1.153924060703698934e-01 3.428886394473744104e-01 2.400000000000000000e+01
8.192000000000000000e+03 1.109249152895305235e-01 -2.715368053519119362e-01 1.800000000000000000e+01
1.638400000000000000e+04 6.963833606288123701e-02 3.153879862991679217e-01 3.000000000000000000e+01
3.276800000000000000e+04 6.776855431458110590e-02 5.617901637377232804e-01 2.700000000000000000e+01
6.553600000000000000e+04 4.305825136856564900e-02 1.196013514273226885e+00 1.800000000000000000e+01
1.310720000000000000e+05 4.028731703214113308e-02 7.863314351000081359e-01 0.000000000000000000e+00
2.621440000000000000e+05 1.163262073955790774e-02 -1.382327093034469434e-01 3.000000000000000000e+00
5.242880000000000000e+05 5.250766606220246685e-02 -1.705111593884331089e+00 0.000000000000000000e+00
1.048576000000000000e+06 1.447270673784359710e-02 -2.780781051357397171e+00 3.000000000000000000e+00
2.097152000000000000e+06 4.174447322330827881e-02 3.219544252856696986e-01 3.000000000000000000e+00
4.194304000000000000e+06 2.956694597939295635e-02 -1.855526114040700669e+00 0.000000000000000000e+00
8.388608000000000000e+06 2.904490327301699482e-02 3.054623436400603076e+00 6.000000000000000000e+00
1.677721600000000000e+07 4.439879179780604340e-02 -3.747911817627833098e-01 0.000000000000000000e+00
3.355443200000000000e+07 4.036658760145865610e-02 -2.980202990316213274e+00 0.000000000000000000e+00
6.710886400000000000e+07 1.206794103971739127e-02 -1.672175872472493774e+00 0.000000000000000000e+00
1.342177280000000000e+08 3.537926924543750157e-02 2.260409717324920020e+00 0.000000000000000000e+00
2.684354560000000000e+08 7.366367626874190111e-03 -2.163281152188370748e-01 0.000000000000000000e+00
5.368709120000000000e+08 5.762451123935431740e-02 -2.914695257945851825e+00 0.000000000000000000e+00
1.073741824000000000e+09 1.206194465360145053e-02 2.668467262280722174e+00 0.000000000000000000e+00
2.147483648000000000e+09 3.385026804615475643e-02 -1.931808302537847188e+00 0.000000000000000000e+00
4.294967296000000000e+09 5.237655807082582105e-02 -7.097055767011591909e-01 0.000000000000000000e+00
8.589934592000000000e+09 2.823241716100140762e-03 -1.060080245815784528e+00 0.000000000000000000e+00
1.717986918400000000e+10 6.276456695977400413e-02 -1.157003201685766536e+00 0.000000000000000000e+00
3.435973836800000000e+10 4.366741161686323730e-02 1.130997589422302552e+00 0.000000000000000000e+00
6.871947673600000000e+10 2.132211517554732927e-02 -6.445375291557915443e-01 0.000000000000000000e+00
1.374389534720000000e+11 8.279473085520086539e-03 -9.157067985658461085e-02 0.000000000000000000e+00
2.748779069440000000e+11 3.008489485527500104e-02 -6.530838549680204608e-01 0.000000000000000000e+00
5.497558138880000000e+11 1.047085095957685404e-02 -2.715749985301426417e+00 0.000000000000000000e+00
