# L = 2	dim_loc = 3	n_dis = 100	
# Jzz = 1.0	hz = 0.9	alphas = [(0.99619469809174555+0.087155742747658152j), (0.99619469809174555-0.087155742747658152j)]	betas = [1, 1]	lambdas = [1, 1]	
#time_set	abs_Z	ang_Z	t_histogram
1.000000000000000000e+00 8.406783058354542204e-01 5.372837817017733948e-03 0.000000000000000000e+00
2.000000000000000000e+00 7.218156875918855242e-01 1.203244035071053541e-02 2.000000000000000000e+00
4.000000000000000000e+00 5.359944102919459441e-01 3.735242244360600233e-02 2.800000000000000000e+01
8.000000000000000000e+00 4.895661090011760308e-01 -3.578738965717242863e-03 6.000000000000000000e+00
1.600000000000000000e+01 3.556826032233746382e-01 -1.085415659838484120e-01 1.600000000000000000e+01
3.200000000000000000e+01 2.024937424572468003e-01 -9.135567286344653537e-02 2.000000000000000000e+01
6.400000000000000000e+01 8.686949375876060198e-02 2.725829387849738050e-01 3.800000000000000000e+01
1.280000000000000000e+02 9.047954218749311439e-02 1.709241246849318996e-01 2.600000000000000000e+01
2.560000000000000000e+02 1.249626531466504348e-01 -7.446735853610428335e-02 1.600000000000000000e+01
5.120000000000000000e+02 5.857630304435951923e-02 7.855541412491506836e-02 1.200000000000000000e+01
1.024000000000000000e+03 3.899618923251811642e-02 1.477534891753134794e+00 1.400000000000000000e+01
2.048000000000000000e+03 2.999664302537715863e-02 7.087767436253207265e-01 4.000000000000000000e+00
4.096000000000000000e+03 2.866066123721410300e-02 -1.110251364774983429e+00 2.000000000000000000e+00
8.192000000000000000e+03 1.045062241746108796e-02 2.457096409109847723e+00 2.000000000000000000e+00
1.638400000000000000e+04 2.627700289996611274e-02 6.397004755558285405e-01 0.000000000000000000e+00
3.276800000000000000e+04 1.021277238338932393e-02 7.826468649816794576e-01 4.000000000000000000e+00
6.553600000000000000e+04 1.675971195504908154e-02 -2.324057428321775642e+00 0.000000000000000000e+00
1.310720000000000000e+05 2.076602340091287732e-02 -8.730234461811948732e-01 2.000000000000000000e+00
2.621440000000000000e+05 8.017527751228187283e-02 2.919998221927360138e+00 2.000000000000000000e+00
5.242880000000000000e+05 5.652401302378465275e-02 1.358959576790424117e+00 2.000000000000000000e+00
1.048576000000000000e+06 5.053826820980836937e-02 2.170322305354391634e+00 2.000000000000000000e+00
2.097152000000000000e+06 3.161666405017025949e-02 1.448107007117256373e+00 0.000000000000000000e+00
4.194304000000000000e+06 7.409579891317452649e-02 1.725117425603894583e+00 0.000000000000000000e+00
8.388608000000000000e+06 7.404266679296059132e-03 -7.262648084853865482e-01 0.000000000000000000e+00
1.677721600000000000e+07 4.889625493585091076e-02 -1.949936625349130426e-01 0.000000000000000000e+00
3.355443200000000000e+07 3.254313390353974489e-02 -2.070067119423642410e+00 0.000000000000000000e+00
6.710886400000000000e+07 3.418478202593667331e-02 -1.442992175849843406e+00 0.000000000000000000e+00
1.342177280000000000e+08 5.324793165837737874e-02 -2.206731772713707240e+00 0.000000000000000000e+00
2.684354560000000000e+08 2.750480104387285213e-02 1.251140325532701603e+00 0.000000000000000000e+00
5.368709120000000000e+08 4.090480595000381414e-02 -2.439833146089751992e+00 2.000000000000000000e+00
1.073741824000000000e+09 2.499796366851727430e-02 8.509213513059586953e-01 0.000000000000000000e+00
2.147483648000000000e+09 4.413322165160700472e-02 9.058548517210621154e-02 0.000000000000000000e+00
4.294967296000000000e+09 3.812535528337645391e-02 -2.048978908868725579e+00 0.000000000000000000e+00
8.589934592000000000e+09 3.029085693392937623e-02 -3.000720871056923311e+00 0.000000000000000000e+00
1.717986918400000000e+10 2.420978544717858685e-02 -3.025656946208428622e+00 0.000000000000000000e+00
3.435973836800000000e+10 2.328241349262461998e-02 -5.266488358548356841e-01 0.000000000000000000e+00
6.871947673600000000e+10 3.751150208522707058e-02 -7.729067996308174315e-01 0.000000000000000000e+00
1.374389534720000000e+11 1.440037554953130586e-02 1.446654955154545452e-01 0.000000000000000000e+00
2.748779069440000000e+11 1.005569425265103942e-02 1.512568616853306125e+00 0.000000000000000000e+00
5.497558138880000000e+11 2.985808458974451365e-02 -3.060580642475805746e+00 0.000000000000000000e+00
