# L = 4	dim_loc = 3	n_dis = 100	
# Jzz = 1.0	hz = 0.9	alphas = [(1+0j), (1-0j)]	betas = [1, 1]	lambdas = [1, 1]	
#time_set	abs_Z	ang_Z	t_histogram
1.000000000000000000e+00 9.203937258670563670e-01 4.886319517706913442e-04 0.000000000000000000e+00
2.000000000000000000e+00 8.393116621507964448e-01 6.547728975276661569e-03 0.000000000000000000e+00
4.000000000000000000e+00 6.467448422971727728e-01 2.841169399871473419e-02 5.200000000000000000e+01
8.000000000000000000e+00 4.743396247363850793e-01 2.223420569852821091e-02 5.600000000000000000e+01
1.600000000000000000e+01 3.936853301738089672e-01 4.727260230412299452e-02 3.200000000000000000e+01
3.200000000000000000e+01 3.415953801577997218e-01 -1.264265149086338941e-02 2.800000000000000000e+01
6.400000000000000000e+01 2.814294424080279189e-01 -2.327131919640264973e-02 2.400000000000000000e+01
1.280000000000000000e+02 2.203156683506438673e-01 -7.070631772521371317e-02 2.400000000000000000e+01
2.560000000000000000e+02 1.757516536400234308e-01 3.116156915484047732e-02 4.000000000000000000e+01
5.120000000000000000e+02 1.221948531028827639e-01 -1.204266060607882827e-01 2.000000000000000000e+01
1.024000000000000000e+03 9.157523898068292700e-02 -2.791521772569290159e-03 3.600000000000000000e+01
2.048000000000000000e+03 9.972006713004682998e-02 -3.759904096507071108e-02 2.000000000000000000e+01
4.096000000000000000e+03 4.696006253976737349e-02 1.823805647611733555e-02 2.800000000000000000e+01
8.192000000000000000e+03 8.476771116598710853e-03 1.873286508011919649e+00 8.000000000000000000e+00
1.638400000000000000e+04 8.810973706305170322e-03 8.426233510043327213e-01 8.000000000000000000e+00
3.276800000000000000e+04 1.792186838998337250e-02 -1.218894107543740946e+00 8.000000000000000000e+00
6.553600000000000000e+04 2.855899228099844853e-02 5.577592850482571141e-01 4.000000000000000000e+00
1.310720000000000000e+05 9.520270873015813234e-03 -4.101939742418659884e-01 0.000000000000000000e+00
2.621440000000000000e+05 1.820401060732941816e-03 -2.553622546424378914e+00 4.000000000000000000e+00
5.242880000000000000e+05 7.613668760123201013e-03 1.066127861475894445e+00 4.000000000000000000e+00
1.048576000000000000e+06 4.360373150968344796e-02 2.471327413884752688e-01 4.000000000000000000e+00
2.097152000000000000e+06 6.906063799974182862e-03 1.076072125485974529e-01 0.000000000000000000e+00
4.194304000000000000e+06 1.231586786491554661e-02 -2.818998804203428854e+00 0.000000000000000000e+00
8.388608000000000000e+06 2.303016022913282820e-02 2.712494892144206471e+00 0.000000000000000000e+00
1.677721600000000000e+07 1.157717559135391754e-02 6.510141869051940811e-01 0.000000000000000000e+00
3.355443200000000000e+07 4.995327164557513376e-03 2.575417622732370404e+00 0.000000000000000000e+00
6.710886400000000000e+07 1.504214446226644596e-02 -3.107628679039371455e-01 0.000000000000000000e+00
1.342177280000000000e+08 1.586682687264926936e-02 -2.101235838196871430e+00 0.000000000000000000e+00
2.684354560000000000e+08 1.328207244988939550e-02 -1.732115686826764644e+00 0.000000000000000000e+00
5.368709120000000000e+08 1.341033726925851093e-02 -6.139004161746228760e-01 0.000000000000000000e+00
1.073741824000000000e+09 5.344319778271691170e-03 -1.956129854249850641e+00 0.000000000000000000e+00
2.147483648000000000e+09 1.415364073542244201e-02 -2.278087532071897403e+00 0.000000000000000000e+00
4.294967296000000000e+09 1.376400215016790329e-02 -1.527464697093503798e-01 0.000000000000000000e+00
8.589934592000000000e+09 1.627191106497148654e-02 -4.004615254719662842e-01 0.000000000000000000e+00
1.717986918400000000e+10 2.675858878124914506e-02 3.260452299998832237e-01 0.000000000000000000e+00
3.435973836800000000e+10 2.176820502544853445e-02 -1.064417068551108958e+00 0.000000000000000000e+00
6.871947673600000000e+10 9.980013043882032808e-03 3.314667251299507900e-01 0.000000000000000000e+00
1.374389534720000000e+11 1.486511708570054623e-02 2.860455107726058710e+00 0.000000000000000000e+00
2.748779069440000000e+11 2.030247587635448589e-02 1.340929690155638454e+00 0.000000000000000000e+00
5.497558138880000000e+11 2.647820959530232734e-02 -2.473374436100348017e+00 0.000000000000000000e+00
