# L = 6	dim_loc = 3	n_dis = 100	
# Jzz = 1.0	hz = 0.9	alphas = [(0.93969262078590843+0.34202014332566866j), (0.93969262078590843-0.34202014332566866j)]	betas = [1, 1]	lambdas = [1, 1]	
#time_set	abs_Z	ang_Z	t_histogram
1.000000000000000000e+00 8.138478517993456007e-01 -3.292281288583866639e-03 0.000000000000000000e+00
2.000000000000000000e+00 6.510221998319856151e-01 -1.333217715647523616e-02 6.000000000000000000e+00
4.000000000000000000e+00 5.172228463044706848e-01 8.474221685151482955e-03 3.600000000000000000e+01
8.000000000000000000e+00 4.246843143927629960e-01 2.862341870010516945e-02 3.000000000000000000e+01
1.600000000000000000e+01 3.605705211560786827e-01 1.262839790185753264e-02 1.200000000000000000e+01
3.200000000000000000e+01 3.015803479849942792e-01 1.789892498035638513e-03 3.000000000000000000e+01
6.400000000000000000e+01 2.540046791474676047e-01 2.040501286038135312e-02 2.400000000000000000e+01
1.280000000000000000e+02 2.143152095865503703e-01 1.691581747897101529e-02 1.800000000000000000e+01
2.560000000000000000e+02 1.807368713569426633e-01 -6.638418458742516293e-03 3.600000000000000000e+01
5.120000000000000000e+02 1.582355173704090290e-01 -3.049201719817174264e-03 1.800000000000000000e+01
1.024000000000000000e+03 1.165165614457068927e-01 2.141245030219113624e-03 3.600000000000000000e+01
2.048000000000000000e+03 9.502182128697475583e-02 1.304718839342109728e-02 4.800000000000000000e+01
4.096000000000000000e+03 6.624384710756935080e-02 7.331105152716375917e-02 4.800000000000000000e+01
8.192000000000000000e+03 4.602497120620604315e-02 1.070043991649882731e-01 5.400000000000000000e+01
1.638400000000000000e+04 4.436436525720167945e-02 -1.578264995113933672e-02 2.400000000000000000e+01
3.276800000000000000e+04 2.496915593106186632e-02 2.677820832672027640e-01 4.800000000000000000e+01
6.553600000000000000e+04 2.023851031118436075e-02 -1.546058913266612836e-02 1.800000000000000000e+01
1.310720000000000000e+05 1.447716197538610923e-02 -2.183237711757093913e-01 4.200000000000000000e+01
2.621440000000000000e+05 1.032780998570342022e-02 -2.360258849655091362e-01 6.000000000000000000e+00
5.242880000000000000e+05 8.205659562646220109e-03 1.205028101642767746e-01 1.200000000000000000e+01
1.048576000000000000e+06 2.195311302076730954e-03 2.323727206374656129e-01 1.200000000000000000e+01
2.097152000000000000e+06 7.916519868349958244e-03 2.751565898003030863e+00 6.000000000000000000e+00
4.194304000000000000e+06 6.896286592922740155e-03 3.105434747904729509e+00 1.200000000000000000e+01
8.388608000000000000e+06 2.020321430388469924e-03 2.463438101735719421e+00 1.200000000000000000e+01
1.677721600000000000e+07 1.037700556933548665e-02 1.130686870965913055e-01 0.000000000000000000e+00
3.355443200000000000e+07 9.374965894643776457e-03 -7.476202672665733795e-01 0.000000000000000000e+00
6.710886400000000000e+07 2.987546932181524024e-03 -1.632116487051728848e+00 6.000000000000000000e+00
1.342177280000000000e+08 1.306516014717117036e-02 -2.281644232907484859e+00 0.000000000000000000e+00
2.684354560000000000e+08 3.325669248651785207e-03 2.350717553758902678e+00 6.000000000000000000e+00
5.368709120000000000e+08 5.778013759720781323e-03 -2.627074389987430258e+00 0.000000000000000000e+00
1.073741824000000000e+09 6.351149906468513476e-03 -5.034340332428527409e-01 0.000000000000000000e+00
2.147483648000000000e+09 5.332788106185453424e-03 2.457840621005999704e-01 0.000000000000000000e+00
4.294967296000000000e+09 8.486901436099373447e-03 2.503037713628994076e+00 0.000000000000000000e+00
8.589934592000000000e+09 6.437959088971015494e-03 -2.646208990396824223e+00 0.000000000000000000e+00
1.717986918400000000e+10 1.277707769396522336e-02 7.590917200340917548e-01 0.000000000000000000e+00
3.435973836800000000e+10 2.256909320516290243e-03 8.431221062615760209e-01 0.000000000000000000e+00
6.871947673600000000e+10 4.957185356625122032e-03 -2.761610599941995758e+00 0.000000000000000000e+00
1.374389534720000000e+11 4.575901234703740224e-03 5.307986243542960336e-01 0.000000000000000000e+00
2.748779069440000000e+11 1.131047977367421672e-02 2.895081251237900943e+00 0.000000000000000000e+00
5.497558138880000000e+11 5.480960433893035215e-03 -7.549289174782239931e-01 0.000000000000000000e+00
