# L = 4	dim_loc = 3	n_dis = 100	
# Jzz = 1.0	hz = 0.9	alphas = [(1+0j), (1-0j)]	betas = [1, 1]	lambdas = [1, 1]	
#time_set	abs_Z	ang_Z	t_histogram
1.000000000000000000e+00 8.241912374793606277e-01 9.277695976424620711e-03 0.000000000000000000e+00
2.000000000000000000e+00 6.780082755987465459e-01 1.734170109894347597e-02 1.200000000000000000e+01
4.000000000000000000e+00 4.621753637438654194e-01 2.195942019433085035e-02 5.200000000000000000e+01
8.000000000000000000e+00 3.587307950185785743e-01 5.807678472626038452e-02 6.400000000000000000e+01
1.600000000000000000e+01 2.638612092620499783e-01 9.822395565227931558e-03 5.200000000000000000e+01
3.200000000000000000e+01 2.231499322333119761e-01 4.446213546611316875e-02 4.400000000000000000e+01
6.400000000000000000e+01 1.716581768706848810e-01 4.617806789710848792e-02 2.000000000000000000e+01
1.280000000000000000e+02 1.300908988473227224e-01 1.662697561253784762e-01 3.600000000000000000e+01
2.560000000000000000e+02 7.928992816238457364e-02 9.230552964145802286e-02 2.400000000000000000e+01
5.120000000000000000e+02 5.092556737781653298e-02 6.029437714526537928e-02 1.600000000000000000e+01
1.024000000000000000e+03 2.180583236035558981e-02 7.516023529004971504e-01 2.400000000000000000e+01
2.048000000000000000e+03 1.014594421648470392e-02 2.427464401642502878e-01 2.800000000000000000e+01
4.096000000000000000e+03 1.827864344257960558e-02 -1.239064447888295756e-01 8.000000000000000000e+00
8.192000000000000000e+03 1.647427270163511967e-02 -1.772497753710178259e-01 0.000000000000000000e+00
1.638400000000000000e+04 3.684485190720409448e-03 -6.055587630062189142e-01 8.000000000000000000e+00
3.276800000000000000e+04 1.332511051311013189e-02 2.803590236427309978e+00 8.000000000000000000e+00
6.553600000000000000e+04 3.362306110738782963e-03 9.736301811216125923e-01 0.000000000000000000e+00
1.310720000000000000e+05 1.470453098801119581e-02 3.842493967573935021e-01 0.000000000000000000e+00
2.621440000000000000e+05 1.204201931171301927e-02 -4.257473449408880617e-01 0.000000000000000000e+00
5.242880000000000000e+05 5.495579289619919629e-03 -2.681152152009476635e-03 0.000000000000000000e+00
1.048576000000000000e+06 2.277126484495707245e-02 -1.183445030740587489e-01 0.000000000000000000e+00
2.097152000000000000e+06 6.191282713776813905e-03 1.257780320245265537e+00 0.000000000000000000e+00
4.194304000000000000e+06 1.261645949465021489e-02 -2.855739733444637718e+00 4.000000000000000000e+00
8.388608000000000000e+06 1.350345092123106557e-02 6.864473643136406178e-01 0.000000000000000000e+00
1.677721600000000000e+07 9.491911056282211975e-03 1.301523265479986202e+00 0.000000000000000000e+00
3.355443200000000000e+07 5.716243758328499146e-03 1.109410215566728697e+00 0.000000000000000000e+00
6.710886400000000000e+07 2.129798620192925943e-02 2.873992058228608037e+00 0.000000000000000000e+00
1.342177280000000000e+08 2.156268600522602205e-02 1.558539077892006075e+00 0.000000000000000000e+00
2.684354560000000000e+08 3.194423738721380562e-03 -2.225493586213450836e+00 0.000000000000000000e+00
5.368709120000000000e+08 1.000364839562333658e-02 6.445891690581233568e-01 0.000000000000000000e+00
1.073741824000000000e+09 1.626687432109364187e-02 1.384075906319806482e+00 0.000000000000000000e+00
2.147483648000000000e+09 6.934105865261861595e-03 -5.222870851435970074e-01 0.000000000000000000e+00
4.294967296000000000e+09 1.177020996672460858e-02 1.692513317760407476e+00 0.000000000000000000e+00
8.589934592000000000e+09 1.743226886311494486e-02 9.220579138664315444e-01 0.000000000000000000e+00
1.717986918400000000e+10 9.994464196169665360e-03 2.384391174757671372e+00 0.000000000000000000e+00
3.435973836800000000e+10 3.928625497792198780e-03 2.663648453834614127e+00 0.000000000000000000e+00
6.871947673600000000e+10 8.796700260529807108e-03 9.213895234241841203e-01 0.000000000000000000e+00
1.374389534720000000e+11 5.563211592053229557e-03 1.016672492935210448e+00 0.000000000000000000e+00
2.748779069440000000e+11 1.246913047371294402e-02 -8.513328898131310440e-01 0.000000000000000000e+00
5.497558138880000000e+11 1.080673102717918076e-02 3.345424385070857598e-01 0.000000000000000000e+00
