# L = 3	dim_loc = 3	n_dis = 100	
# Jzz = 1.0	hz = 0.9	alphas = [(0.86602540378443871+0.49999999999999994j), (0.86602540378443871-0.49999999999999994j)]	betas = [1, 1]	lambdas = [1, 1]	
#time_set	abs_Z	ang_Z	t_histogram
1.000000000000000000e+00 9.173322196642623716e-01 -1.719281994605643526e-03 0.000000000000000000e+00
2.000000000000000000e+00 8.473105310928814582e-01 -6.922158193108987872e-04 0.000000000000000000e+00
4.000000000000000000e+00 7.707925724854501892e-01 1.690735690822581499e-03 3.000000000000000000e+00
8.000000000000000000e+00 6.962002898772643444e-01 2.273035030448877433e-03 1.200000000000000000e+01
1.600000000000000000e+01 6.454517920177842427e-01 3.715648942954358908e-03 1.200000000000000000e+01
3.200000000000000000e+01 6.145677210415841918e-01 4.261880851686623145e-03 1.500000000000000000e+01
6.400000000000000000e+01 5.191747293425322818e-01 -1.984556175149848958e-02 2.400000000000000000e+01
1.280000000000000000e+02 4.250158633092416260e-01 -4.639353512646064021e-02 6.000000000000000000e+00
2.560000000000000000e+02 3.089921963695942964e-01 -2.480799112803134740e-02 4.200000000000000000e+01
5.120000000000000000e+02 2.461254428084058143e-01 -2.632853205629311424e-02 3.000000000000000000e+01
1.024000000000000000e+03 1.764256772402305606e-01 1.115402459936047468e-02 2.400000000000000000e+01
2.048000000000000000e+03 1.512209951667576324e-01 3.517485470446929385e-01 2.700000000000000000e+01
4.096000000000000000e+03 6.631050523580600542e-02 1.565788606114482812e-02 2.100000000000000000e+01
8.192000000000000000e+03 6.812064109896831532e-02 7.582654740582794872e-01 3.600000000000000000e+01
1.638400000000000000e+04 5.183936916139474105e-02 -5.384728770853534074e-01 1.500000000000000000e+01
3.276800000000000000e+04 4.611896275382328797e-02 -5.395890220425791917e-01 1.200000000000000000e+01
6.553600000000000000e+04 6.342828914899499571e-02 -3.996445850147858914e-01 0.000000000000000000e+00
1.310720000000000000e+05 4.520488471286586429e-02 -8.971102598450538812e-01 6.000000000000000000e+00
2.621440000000000000e+05 2.520048941638560261e-02 1.767465377898215895e+00 3.000000000000000000e+00
5.242880000000000000e+05 2.588433784091731527e-02 1.342488426190824091e+00 0.000000000000000000e+00
1.048576000000000000e+06 1.318288840533211707e-02 1.119906307540993184e+00 0.000000000000000000e+00
2.097152000000000000e+06 4.835115028091754863e-02 1.161486969322756302e+00 0.000000000000000000e+00
4.194304000000000000e+06 4.686066818308133597e-02 -1.378524465355313255e+00 3.000000000000000000e+00
8.388608000000000000e+06 5.627006811127890223e-02 2.257009339008722915e+00 3.000000000000000000e+00
1.677721600000000000e+07 4.191122051937611059e-02 1.969291516786745744e+00 3.000000000000000000e+00
3.355443200000000000e+07 2.733045140916261218e-02 -1.688771293368586113e+00 0.000000000000000000e+00
6.710886400000000000e+07 5.314040374187153914e-02 -3.848571168816496413e-01 0.000000000000000000e+00
1.342177280000000000e+08 2.724951758766059814e-02 1.610394187805538779e+00 0.000000000000000000e+00
2.684354560000000000e+08 3.751754335183593581e-02 2.440209038711220746e+00 0.000000000000000000e+00
5.368709120000000000e+08 3.402705245177788801e-02 1.275754661180535710e+00 0.000000000000000000e+00
1.073741824000000000e+09 3.292731097679932328e-02 2.282271755139224645e+00 3.000000000000000000e+00
2.147483648000000000e+09 2.838751831245685253e-02 -2.347040199287587114e+00 0.000000000000000000e+00
4.294967296000000000e+09 3.532628497804220224e-02 -1.517654019926022224e+00 0.000000000000000000e+00
8.589934592000000000e+09 3.416234000198663939e-02 2.239010824120235554e+00 0.000000000000000000e+00
1.717986918400000000e+10 1.452137335542668176e-02 2.276488439814811637e-01 0.000000000000000000e+00
3.435973836800000000e+10 5.039392684681264639e-02 3.396813908354245348e-01 0.000000000000000000e+00
6.871947673600000000e+10 4.739702083257241183e-02 -7.577244636219274687e-01 0.000000000000000000e+00
1.374389534720000000e+11 3.877206508357584902e-02 2.312264891406482725e+00 0.000000000000000000e+00
2.748779069440000000e+11 8.697172460446822573e-03 1.662081793160024690e+00 0.000000000000000000e+00
5.497558138880000000e+11 3.078391412892710413e-02 2.168038481389841898e+00 0.000000000000000000e+00
