# L = 5	dim_loc = 3	n_dis = 100	
# Jzz = 1.0	hz = 0.9	alphas = [(1+0j), (1-0j)]	betas = [1, 1]	lambdas = [1, 1]	
#time_set	abs_Z	ang_Z	t_histogram
1.000000000000000000e+00 9.773148952319836713e-01 1.971852982556756672e-04 0.000000000000000000e+00
2.000000000000000000e+00 9.490762844542937060e-01 5.970343002018082667e-04 0.000000000000000000e+00
4.000000000000000000e+00 8.638708629764217939e-01 9.438941629120804451e-04 0.000000000000000000e+00
8.000000000000000000e+00 6.640957642100485669e-01 9.617431155172209353e-03 5.000000000000000000e+01
1.600000000000000000e+01 5.190420357667711038e-01 1.736613053604926446e-02 7.500000000000000000e+01
3.200000000000000000e+01 4.783828616503529307e-01 3.369621368736414393e-03 2.500000000000000000e+01
6.400000000000000000e+01 4.228579676895690143e-01 2.921971041986397288e-02 3.000000000000000000e+01
1.280000000000000000e+02 3.599560466457050190e-01 2.640817110690466679e-02 3.500000000000000000e+01
2.560000000000000000e+02 3.049669596723765808e-01 2.142661335963641153e-02 3.000000000000000000e+01
5.120000000000000000e+02 2.498290208085584552e-01 1.620626694839195567e-02 4.000000000000000000e+01
1.024000000000000000e+03 2.253029740927278424e-01 -3.325037472043253228e-02 3.000000000000000000e+01
2.048000000000000000e+03 1.813984605441716913e-01 3.207015113853536881e-02 3.500000000000000000e+01
4.096000000000000000e+03 1.057142870655728289e-01 2.017131254609275115e-02 3.500000000000000000e+01
8.192000000000000000e+03 8.955968930239971426e-02 -2.781020854777821807e-02 2.000000000000000000e+01
1.638400000000000000e+04 4.925961597847020035e-02 -2.123306285259824455e-01 2.000000000000000000e+01
3.276800000000000000e+04 2.144675826262729817e-02 -4.121300275949443259e-01 2.000000000000000000e+01
6.553600000000000000e+04 1.554622882881178357e-02 -6.973160256283333913e-01 3.000000000000000000e+01
1.310720000000000000e+05 2.899139218345906516e-02 -1.092072277050775003e-01 0.000000000000000000e+00
2.621440000000000000e+05 2.599106484509221271e-02 1.098875627860775861e+00 5.000000000000000000e+00
5.242880000000000000e+05 7.375215233594680127e-03 1.716066515397017156e+00 1.000000000000000000e+01
1.048576000000000000e+06 3.409284486469910114e-02 8.325396957871017412e-03 0.000000000000000000e+00
2.097152000000000000e+06 1.333871488365224837e-02 2.265429523193259742e-01 5.000000000000000000e+00
4.194304000000000000e+06 2.081819143672516623e-02 -2.241258116458752170e+00 5.000000000000000000e+00
8.388608000000000000e+06 4.752168956661221785e-03 -4.813222384201741588e-02 0.000000000000000000e+00
1.677721600000000000e+07 2.682253624561451496e-03 -1.759060100446886210e+00 0.000000000000000000e+00
3.355443200000000000e+07 1.376803073578525272e-02 3.141267260558620489e+00 0.000000000000000000e+00
6.710886400000000000e+07 1.148421295191416613e-02 -2.910390766036859755e+00 0.000000000000000000e+00
1.342177280000000000e+08 4.461950299167813036e-03 -2.867745474532516159e+00 0.000000000000000000e+00
2.684354560000000000e+08 2.041967300327259330e-02 8.518341561120648109e-01 0.000000000000000000e+00
5.368709120000000000e+08 9.803835872822986089e-03 8.241266725653521030e-01 0.000000000000000000e+00
1.073741824000000000e+09 6.375312268135744677e-03 3.029294672851342018e-01 0.000000000000000000e+00
2.147483648000000000e+09 1.547462719062399350e-02 -3.021363501268485408e+00 0.000000000000000000e+00
4.294967296000000000e+09 2.805726987510864454e-02 1.636521762105757283e+00 0.000000000000000000e+00
8.589934592000000000e+09 9.000396698910848384e-03 1.246111053233326826e+00 0.000000000000000000e+00
1.717986918400000000e+10 1.988733698822666221e-02 -1.152391620815183426e+00 0.000000000000000000e+00
3.435973836800000000e+10 2.213602549640511855e-02 3.053265640593795904e+00 0.000000000000000000e+00
6.871947673600000000e+10 7.666601773087872683e-03 -1.124396874171284422e+00 0.000000000000000000e+00
1.374389534720000000e+11 4.280471713104823557e-03 1.987792577948795714e+00 0.000000000000000000e+00
2.748779069440000000e+11 8.388308179344900611e-03 -4.031454890164069826e-02 0.000000000000000000e+00
5.497558138880000000e+11 6.987720755080917279e-03 1.917445106634117491e-01 0.000000000000000000e+00
