# L = 5	dim_loc = 3	n_dis = 100	
# Jzz = 1.0	hz = 0.9	alphas = [(0.98480775301220802+0.1736481776669303j), (0.98480775301220802-0.1736481776669303j)]	betas = [1, 1]	lambdas = [1, 1]	
#time_set	abs_Z	ang_Z	t_histogram
1.000000000000000000e+00 8.311090731968004963e-01 6.869355413488420983e-06 0.000000000000000000e+00
2.000000000000000000e+00 6.976334959581386164e-01 -2.445029822249522415e-03 1.500000000000000000e+01
4.000000000000000000e+00 5.588224066013726121e-01 1.498433392025135501e-02 4.500000000000000000e+01
8.000000000000000000e+00 5.000881709754323445e-01 5.958767308908033064e-03 4.000000000000000000e+01
1.600000000000000000e+01 4.579744569241181451e-01 -9.961883072525741858e-03 2.000000000000000000e+01
3.200000000000000000e+01 4.256766375553214798e-01 -1.068814358199633892e-02 5.000000000000000000e+00
6.400000000000000000e+01 3.836402766499086847e-01 -1.770917928987260359e-02 5.000000000000000000e+00
1.280000000000000000e+02 3.672324281320519246e-01 -1.580121935554248958e-02 5.000000000000000000e+00
2.560000000000000000e+02 3.191041001495114604e-01 -1.502605114338093593e-02 1.000000000000000000e+01
5.120000000000000000e+02 2.747117652051120351e-01 -3.113614184770424273e-02 4.000000000000000000e+01
1.024000000000000000e+03 2.127292854780495068e-01 -2.556375288153355657e-02 2.000000000000000000e+01
2.048000000000000000e+03 1.612165511902661497e-01 1.385274207347579958e-02 6.000000000000000000e+01
4.096000000000000000e+03 1.358086136226577811e-01 6.481247615494397513e-03 5.000000000000000000e+01
8.192000000000000000e+03 1.035154321873572036e-01 -1.744401539921107414e-01 3.500000000000000000e+01
1.638400000000000000e+04 5.676860114802800839e-02 -1.592090368268682735e-02 3.500000000000000000e+01
3.276800000000000000e+04 2.997683707931798197e-02 4.993773801643694443e-01 3.000000000000000000e+01
6.553600000000000000e+04 1.065866762188449543e-02 2.849612634314019566e+00 5.000000000000000000e+00
1.310720000000000000e+05 2.100300032508755493e-02 -4.701543958025585779e-01 2.500000000000000000e+01
2.621440000000000000e+05 6.419517920052771401e-03 -2.710414437551163402e+00 1.500000000000000000e+01
5.242880000000000000e+05 5.038460010626483014e-03 -1.125433583780030444e+00 1.000000000000000000e+01
1.048576000000000000e+06 5.568513752774951510e-03 2.800449714368524745e+00 2.000000000000000000e+01
2.097152000000000000e+06 2.193961170891217671e-02 -2.349473105174160636e+00 5.000000000000000000e+00
4.194304000000000000e+06 8.596557840890327318e-03 2.346689176258201837e+00 5.000000000000000000e+00
8.388608000000000000e+06 7.612110411378711534e-03 1.986469213775411413e+00 0.000000000000000000e+00
1.677721600000000000e+07 1.155113889554421416e-02 3.250503243810904386e-01 0.000000000000000000e+00
3.355443200000000000e+07 2.436100583999841612e-02 2.779332092582367686e+00 0.000000000000000000e+00
6.710886400000000000e+07 3.420518044860090118e-02 -5.716846968625777237e-01 0.000000000000000000e+00
1.342177280000000000e+08 9.570030690000433729e-03 -2.335262726032986680e-01 0.000000000000000000e+00
2.684354560000000000e+08 1.509550126629815095e-02 -9.912709946492274105e-01 0.000000000000000000e+00
5.368709120000000000e+08 1.520523638008144246e-02 2.927262349631270855e+00 0.000000000000000000e+00
1.073741824000000000e+09 1.356522289327645112e-02 1.327002597536967476e+00 0.000000000000000000e+00
2.147483648000000000e+09 2.394598360360475006e-02 2.143014147795804902e+00 0.000000000000000000e+00
4.294967296000000000e+09 1.084841993712157109e-02 -2.859868821105601366e+00 0.000000000000000000e+00
8.589934592000000000e+09 9.739663153053362485e-03 -2.643693399200223393e+00 0.000000000000000000e+00
1.717986918400000000e+10 2.836406475284126809e-03 1.231091301201780119e+00 0.000000000000000000e+00
3.435973836800000000e+10 1.925044296261110496e-02 1.240648097245034664e+00 0.000000000000000000e+00
6.871947673600000000e+10 3.273733456654804707e-03 -2.776228397737491083e+00 0.000000000000000000e+00
1.374389534720000000e+11 6.968293415136390945e-03 2.084777896728575275e+00 0.000000000000000000e+00
2.748779069440000000e+11 1.012816003986555767e-02 -2.702463041419170153e+00 0.000000000000000000e+00
5.497558138880000000e+11 5.651954111414673326e-03 7.226765255992919634e-01 0.000000000000000000e+00
