# L = 4	dim_loc = 3	n_dis = 100	
# Jzz = 1.0	hz = 0.9	alphas = [(0.98480775301220802+0.1736481776669303j), (0.98480775301220802-0.1736481776669303j)]	betas = [1, 1]	lambdas = [1, 1]	
#time_set	abs_Z	ang_Z	t_histogram
1.000000000000000000e+00 9.499054830468164345e-01 6.430620588193829211e-05 0.000000000000000000e+00
2.000000000000000000e+00 8.949666841961840813e-01 -2.670104271244762295e-03 0.000000000000000000e+00
4.000000000000000000e+00 7.841152506728412686e-01 3.890216831161431073e-03 4.000000000000000000e+00
8.000000000000000000e+00 7.290137098387844405e-01 1.256951153958488221e-02 8.000000000000000000e+00
1.600000000000000000e+01 7.093427766603600526e-01 1.361335565850990345e-02 8.000000000000000000e+00
3.200000000000000000e+01 6.753786569828703623e-01 -4.361372170588279041e-04 1.600000000000000000e+01
6.400000000000000000e+01 6.663822459424519895e-01 1.611334794303991708e-02 4.000000000000000000e+00
1.280000000000000000e+02 6.162553042500205081e-01 1.241699165038266444e-03 4.000000000000000000e+00
2.560000000000000000e+02 5.315029923464419381e-01 2.657272274282577312e-02 1.600000000000000000e+01
5.120000000000000000e+02 4.435907039871861968e-01 -3.159814887878898814e-03 2.800000000000000000e+01
1.024000000000000000e+03 3.434990226625677656e-01 3.566977515251319730e-02 5.600000000000000000e+01
2.048000000000000000e+03 2.536308521133062155e-01 3.682874594044802802e-02 3.200000000000000000e+01
4.096000000000000000e+03 2.162004365035329612e-01 1.620375172430912614e-01 4.800000000000000000e+01
8.192000000000000000e+03 1.950847266234161659e-01 2.150594948069456391e-02 1.200000000000000000e+01
1.638400000000000000e+04 1.215165291239977130e-01 -6.575519444118978207e-02 2.400000000000000000e+01
3.276800000000000000e+04 5.117353697703743570e-02 6.961553961622902742e-01 4.000000000000000000e+01
6.553600000000000000e+04 7.047222485402958314e-02 -2.403657976626270842e-01 2.400000000000000000e+01
1.310720000000000000e+05 5.672087677256228838e-02 2.677505260529650100e-01 2.000000000000000000e+01
2.621440000000000000e+05 3.668376438124745093e-02 -2.352564059575970035e+00 1.600000000000000000e+01
5.242880000000000000e+05 2.849467424695193221e-02 2.544296333398609722e+00 8.000000000000000000e+00
1.048576000000000000e+06 3.322068015147733311e-02 1.867935516469763080e+00 4.000000000000000000e+00
2.097152000000000000e+06 5.347494117292578807e-03 -1.725058759438182099e+00 1.200000000000000000e+01
4.194304000000000000e+06 4.909360340000152451e-02 -1.185390403097744016e+00 4.000000000000000000e+00
8.388608000000000000e+06 3.195727163995765868e-02 -1.964523479854066723e-01 0.000000000000000000e+00
1.677721600000000000e+07 4.482208903004073625e-02 2.011726404675484581e+00 0.000000000000000000e+00
3.355443200000000000e+07 4.810692227064786164e-02 1.191444608476594835e+00 0.000000000000000000e+00
6.710886400000000000e+07 3.535093739698461773e-02 5.327964980882110568e-01 4.000000000000000000e+00
1.342177280000000000e+08 6.949270095477255021e-03 -2.247389593844070443e+00 4.000000000000000000e+00
2.684354560000000000e+08 2.449551170972066524e-02 -5.918461795313708640e-01 0.000000000000000000e+00
5.368709120000000000e+08 2.315801030170717978e-02 -2.417783080971249721e+00 0.000000000000000000e+00
1.073741824000000000e+09 4.517301205169522299e-02 -7.029488966596013633e-01 0.000000000000000000e+00
2.147483648000000000e+09 7.496853370190796617e-02 2.736490460153499171e+00 0.000000000000000000e+00
4.294967296000000000e+09 1.594571525672546994e-02 -1.737007801428401610e+00 4.000000000000000000e+00
8.589934592000000000e+09 2.014548172388915329e-02 -3.075155404901306788e+00 0.000000000000000000e+00
1.717986918400000000e+10 1.048355758532155783e-02 2.821426129376208181e+00 0.000000000000000000e+00
3.435973836800000000e+10 3.574346971245371402e-02 -2.692173129815250476e+00 0.000000000000000000e+00
6.871947673600000000e+10 2.581546369695404339e-02 -3.884086792886266570e-01 0.000000000000000000e+00
1.374389534720000000e+11 2.542222706601794668e-02 -1.453013099409944830e+00 0.000000000000000000e+00
2.748779069440000000e+11 1.945911355756253097e-02 -2.689636065017246835e+00 0.000000000000000000e+00
5.497558138880000000e+11 3.646748767656058515e-02 2.877467031803770503e+00 0.000000000000000000e+00
