# Jzz = 1.0	hz = 0.9	alphas = [(0.86602540378443871+0.49999999999999994j), (0.86602540378443871-0.49999999999999994j)]	betas = [1, 1]	lambdas = [1, 1]	
#1/N	Delta_0	Delta_2pik	r	log_Delta_0	log_Delta_2pik
5.000000000000000000e-01 6.981317007977319022e-01 4.147829215673879549e-02 5.550379295940696123e-01 -2.594283227123665991e-01 -1.912820485211546906e+00
3.333333333333333148e-01 2.327105669325772452e-01 9.853809554396693315e-03 4.611092585851268022e-01 -7.717099569409765492e-01 -2.627557838301521453e+00
2.500000000000000000e-01 7.757018897752578079e-02 3.313235047692640947e-03 4.585996034443952096e-01 -1.247299850596803594e+00 -3.215146068019790970e+00
2.000000000000000111e-01 2.585672965917526142e-02 1.061284962555058024e-03 4.469496798909248225e-01 -1.745727468797194426e+00 -3.831397053568116995e+00
1.666666666666666574e-01 8.618909886391747446e-03 3.226232184440860798e-04 4.350578877969666358e-01 -2.240977001551131220e+00 -4.706382918401032178e+00
