# Jzz = 1.0	hz = 0.9	alphas = [(0.93969262078590843+0.34202014332566866j), (0.93969262078590843-0.34202014332566866j)]	betas = [1, 1]	lambdas = [1, 1]	
#1/N	Delta_0	Delta_2pik	r	log_Delta_0	log_Delta_2pik
5.000000000000000000e-01 6.981317007977317912e-01 6.325668389975983019e-02 4.433715660330186936e-01 -2.427017282544187693e-01 -1.674845223011286466e+00
3.333333333333333148e-01 2.327105669325773007e-01 1.866211267219099190e-02 4.904173035403614489e-01 -7.342590384284192195e-01 -2.235775033884649154e+00
2.500000000000000000e-01 7.757018897752573916e-02 4.064971842705941175e-03 4.536365510144600433e-01 -1.248487754815210904e+00 -3.042607406206355503e+00
2.000000000000000111e-01 2.585672965917523020e-02 2.875542284508087257e-03 4.848446420635066367e-01 -1.708917172473781720e+00 -3.153410490768891794e+00
1.666666666666666574e-01 8.618909886391747446e-03 9.237592152229269537e-04 4.851300460246820156e-01 -2.194180269999499444e+00 -3.744863072576053220e+00
