#hz=0.9
# phi hc
#-0.436332312999	0.358275486574	0.0416186501476
-0.349065850399	0.473121950812	0.0100714202192
-0.261799387799	0.506532101042	0.0126331575493
-0.174532925199	0.460443433889	0.0152345256491
-0.0872664625997	0.349645904275	0.030956910646
-0.0623331875712	0.254844437991	0.0225987102087
-0.049866550057	0.219882451154	0.0199651985913
-0.0373999125427	0.194197570717	0.0229777599962
-0.0249332750285	0.172395573756	0.0396326494607
-0.0124666375142	0.110808850076	0.0448372019879
-0.0048481368111	0.0494663328611	0.0453767859007
0.0 0.0 0.0046
0.0048481368111	0.0549753894749	0.0563083405111
0.0249332750285	0.15187971834	0.021438969885
0.0373999125427	0.190344168264	0.00710938891953
0.049866550057	0.236290311605	0.0142159238473
0.0623331875712	0.301937516775	0.0385944188531
0.0747998250855	0.305016759521	0.0193357329332
0.0872664625997	0.323864711663	0.0164045482729
0.174532925199	0.481826887926	0.0140053963345
0.261799387799	0.498450123248	0.0144211544282
0.349065850399	0.469840649946	0.0318209220319
#0.436332312999	0.4288124748	0.0278993669139
